uuid,linkname,date_visit,atypical,duration,completion
696fd55ca583e404563754a90a85708e@brchytx.com,Low Fluency/Low Quality - Brachytix,27jan2023,1,0,0
696fd55ca583e404563754a90a85708e@brchytx.com,Low Fluency/Low Quality - Brachytix,27jan2023,1,0,0
697ab393e717394679d664a8c732ff84@brchytx.com,Low Fluency/High Quality - Brachytix,29jan2023,0,0,1
697b3ed315587fc2a65deb5e99f344b8@brchytx.com,Low Fluency/Low Quality - Brachytix,28jan2023,0,108,.17
6997c60fe768cf9667049844f575bccf@brchytx.com,Low Fluency/Low Quality - Brachytix,27jan2023,0,20,.5
699ee3b68ba6512f39179c526aad6088@brchytx.com,High Fluency/High Quality - Brachytix,26jan2023,1,21,.079999998
69b265a4dfe28cfe0d07460690f8d0d7@brchytx.com,Low Fluency/Low Quality - Brachytix,26jan2023,1,21,.079999998
6a167886d3e7921b32dc10873b328090@brchytx.com,Low Fluency/High Quality - Brachytix,27jan2023,1,0,0
6a167886d3e7921b32dc10873b328090@brchytx.com,Low Fluency/High Quality - Brachytix,27jan2023,1,0,0
6a1b9fe50966ed963cf9661ed111acd5@brchytx.com,Low Fluency/Low Quality - Brachytix,26jan2023,1,5,.079999998
6a1b9fe50966ed963cf9661ed111acd5@brchytx.com,Low Fluency/Low Quality - Brachytix,26jan2023,1,0,0
6a2d5198cdbafb04417b7a15821bfe61@brchytx.com,Low Fluency/Low Quality - Brachytix,29jan2023,0,54,.75
6a369d0325ea3930e294bb999d9842f8@brchytx.com,Low Fluency/Low Quality - Brachytix,27jan2023,1,10,.079999998
6a5240d72850d42dba8a6488b7804b9c@brchytx.com,Low Fluency/Low Quality - Brachytix,30jan2023,0,19,.17
6a53581b36b1bb790042ea18e726f7be@brchytx.com,High Fluency/High Quality - Brachytix,31jan2023,0,4,.67000002
6a5663d74a71f481c2db83145e70792a@brchytx.com,Low Fluency/High Quality - Brachytix,27jan2023,1,24,.079999998
6a647b547a061ba3855dcd75a0a9f94f@brchytx.com,High Fluency/Low Quality - Brachytix,27jan2023,1,10,.079999998
6a7a38124334309da00bb59559d69ca6@brchytx.com,High Fluency/Low Quality - Brachytix,27jan2023,1,21,.079999998
6a7ba55008b052521b5ec3cb3270412f@brchytx.com,High Fluency/Low Quality - Brachytix,30jan2023,0,82,1
6a7c20fe1e4376141f1b58f9e1b67bcb@brchytx.com,High Fluency/Low Quality - Brachytix,29jan2023,0,5,.5
6a8276214d9ee9c327005f81a6f05d0d@brchytx.com,Low Fluency/High Quality - Brachytix,07feb2023,0,175,1
6a8276214d9ee9c327005f81a6f05d0d@brchytx.com,Low Fluency/High Quality - Brachytix,27jan2023,0,30,1
6abcf4952972541be0eece63a896d478@brchytx.com,High Fluency/Low Quality - Brachytix,26jan2023,1,21,.079999998
6abcf4952972541be0eece63a896d478@brchytx.com,High Fluency/Low Quality - Brachytix,27jan2023,0,69,.57999998
6ac1fa51e812c3bfb93e2e2cc2643980@brchytx.com,Low Fluency/Low Quality - Brachytix,26jan2023,1,0,0
6acadbc579a5350ac517655595dc5d93@brchytx.com,Low Fluency/High Quality - Brachytix,31jan2023,0,153,.33000001
6ad9a1611f017a87cba2c961db0d1a7d@brchytx.com,Low Fluency/High Quality - Brachytix,27jan2023,1,10,.079999998
6b04f99f9d8bc06a618febb360ee7d19@brchytx.com,High Fluency/Low Quality - Brachytix,28jan2023,0,50,.82999998
6b12c329c66ac69e3426cad5597a41a5@brchytx.com,High Fluency/Low Quality - Brachytix,26jan2023,1,21.999998,.079999998
6b39bd5d57ee77f7aac4a2a36b801b64@brchytx.com,Low Fluency/High Quality - Brachytix,30jan2023,0,97,.67000002
6b4d5742ecd150a0586c883e568294c4@brchytx.com,High Fluency/Low Quality - Brachytix,28jan2023,0,119,.92000002
6b5398e540fa476f33bbaf7cb8b2d08b@brchytx.com,Low Fluency/Low Quality - Brachytix,27jan2023,1,21,.079999998
6b5e0ce6b2d6a5cde2febac4bfb38862@brchytx.com,High Fluency/High Quality - Brachytix,27jan2023,1,21.999998,.079999998
6b65ecde6af1439e5d4cbcb13e6a5ce1@brchytx.com,High Fluency/Low Quality - Brachytix,28jan2023,0,53,.5
6b6a14a452a958369db275adcc9e51ef@brchytx.com,High Fluency/High Quality - Brachytix,28jan2023,0,182,1
6b8e34f6ad21723fbe954445db0e5770@brchytx.com,High Fluency/High Quality - Brachytix,27jan2023,1,10,.079999998
6b8e34f6ad21723fbe954445db0e5770@brchytx.com,High Fluency/High Quality - Brachytix,27jan2023,1,0,0
6b8e34f6ad21723fbe954445db0e5770@brchytx.com,High Fluency/High Quality - Brachytix,31jan2023,0,157,1
6b994447787033820f3e25f7cbf6d949@brchytx.com,Low Fluency/High Quality - Brachytix,27jan2023,0,98,.57999998
6ba55a2896ddaf41b4373edc55f7c713@brchytx.com,Low Fluency/Low Quality - Brachytix,29jan2023,0,42,.25
6bc481310232aef4c6e8b2ee0a2c556e@brchytx.com,Low Fluency/High Quality - Brachytix,29jan2023,0,78,.82999998
6bc7944893f65588627b66e834901f70@brchytx.com,High Fluency/Low Quality - Brachytix,26jan2023,1,32,.079999998
6bef2ed2655b2e9e5ccbb6031a45e4da@brchytx.com,High Fluency/Low Quality - Brachytix,27jan2023,1,21,.079999998
6bf6be51d93ca3437624833bc94eafaa@brchytx.com,High Fluency/High Quality - Brachytix,31jan2023,0,41,.75
6c144a4c77f8760f62c29de5c0ba12ba@brchytx.com,High Fluency/High Quality - Brachytix,29jan2023,0,192,1
6c18ea5a63d623d6e4476ff8062c5ecc@brchytx.com,High Fluency/Low Quality - Brachytix,30jan2023,0,153,1
6c1cccb383a14afe7131c57dbf6167cc@brchytx.com,High Fluency/Low Quality - Brachytix,27jan2023,1,0,0
6c1cccb383a14afe7131c57dbf6167cc@brchytx.com,High Fluency/Low Quality - Brachytix,27jan2023,1,0,0
6c1d45a4f4efbaf69c254e95faa9f376@brchytx.com,Low Fluency/High Quality - Brachytix,30jan2023,0,119,1
6c4f301e592fc9350d94a81247da7967@brchytx.com,High Fluency/Low Quality - Brachytix,26jan2023,0,85,1
6c50e8a1b62ae398b75718fed084ece3@brchytx.com,High Fluency/Low Quality - Brachytix,27jan2023,1,10,.079999998
6c6e0861505934e6e4816ab6ec046980@brchytx.com,Low Fluency/Low Quality - Brachytix,28jan2023,0,45,.41999999
6c7245ab61f8b7b33cc4b8adb945af4b@brchytx.com,Low Fluency/High Quality - Brachytix,26jan2023,1,0,0
6c7245ab61f8b7b33cc4b8adb945af4b@brchytx.com,Low Fluency/High Quality - Brachytix,26jan2023,1,0,0
6c77f72c7b84c0db311eb5678665141f@brchytx.com,Low Fluency/Low Quality - Brachytix,26jan2023,0,93,.82999998
6c77f72c7b84c0db311eb5678665141f@brchytx.com,Low Fluency/Low Quality - Brachytix,26jan2023,1,10,.079999998
6c7a0c80c6c6f76218326dc4cc00a696@brchytx.com,High Fluency/Low Quality - Brachytix,30jan2023,0,116,.25
6c7e43fea4a4ac6f7358aee8bb3fb773@brchytx.com,Low Fluency/High Quality - Brachytix,30jan2023,0,96,.57999998
6c875fdbccd192a58c0ee8c301a97edd@brchytx.com,Low Fluency/Low Quality - Brachytix,27jan2023,1,0,0
6c875fdbccd192a58c0ee8c301a97edd@brchytx.com,Low Fluency/Low Quality - Brachytix,27jan2023,1,0,0
6c8cdbc95fc66efe51a1179a71e65df8@brchytx.com,High Fluency/High Quality - Brachytix,30jan2023,0,152,1
6c8ec35f0bcb4eea6892b3f4ad22657b@brchytx.com,High Fluency/Low Quality - Brachytix,30jan2023,0,157,.25
6c9137b56fe124b74cfb77da8c67a427@brchytx.com,Low Fluency/Low Quality - Brachytix,26jan2023,1,21,.079999998
6c96e6bf4b997d24365f6f6102c3ec33@brchytx.com,Low Fluency/High Quality - Brachytix,27jan2023,1,21,.079999998
6cac911de6a060962f9b2a34258c3d1d@brchytx.com,Low Fluency/Low Quality - Brachytix,27jan2023,1,21.999998,.079999998
6cbd2b0bd6498b39cbf0b807bed94834@brchytx.com,High Fluency/Low Quality - Brachytix,27jan2023,1,10,.079999998
6cda3427f8c0989e4a90dd10557afea9@brchytx.com,High Fluency/High Quality - Brachytix,27jan2023,1,21.999998,.079999998
6cda3427f8c0989e4a90dd10557afea9@brchytx.com,High Fluency/High Quality - Brachytix,27jan2023,1,10,.079999998
6cdce4972687ab8c1ec9d6a2864d4852@brchytx.com,Low Fluency/High Quality - Brachytix,26jan2023,1,0,0
6cdce4972687ab8c1ec9d6a2864d4852@brchytx.com,Low Fluency/High Quality - Brachytix,26jan2023,1,0,0
6cee83205831e6b9012be6cc83db65bc@brchytx.com,High Fluency/High Quality - Brachytix,29jan2023,0,118,1
6cf169080bd66ab16defad78cb6cfcc5@brchytx.com,Low Fluency/High Quality - Brachytix,27jan2023,1,18,.079999998
6d08783655c1ec01da658361ecb61fef@brchytx.com,High Fluency/Low Quality - Brachytix,26jan2023,1,12,.079999998
6d2d1bba5f726264e3c7a4fb6ff6da49@brchytx.com,Low Fluency/High Quality - Brachytix,26jan2023,1,21,.079999998
6d2e114770e69ad19415f8494d6e32f8@brchytx.com,High Fluency/High Quality - Brachytix,31jan2023,0,34,.67000002
6d35c04f6365b210174e1576def84433@brchytx.com,Low Fluency/High Quality - Brachytix,26jan2023,1,32,.079999998
6d415c49919b30e64cfc679739f5a021@brchytx.com,Low Fluency/High Quality - Brachytix,28jan2023,0,108,1
6d60320d08c348a4810ef2558e2badeb@brchytx.com,Low Fluency/Low Quality - Brachytix,27jan2023,1,0,0
6d60320d08c348a4810ef2558e2badeb@brchytx.com,Low Fluency/Low Quality - Brachytix,27jan2023,1,0,0
6d6df1e329702fe9c77cf8eb7bf556c8@brchytx.com,Low Fluency/Low Quality - Brachytix,27jan2023,1,10,.079999998
6d76369bc1feb29aa487b5407124a706@brchytx.com,Low Fluency/Low Quality - Brachytix,27jan2023,0,19,.75
6d76369bc1feb29aa487b5407124a706@brchytx.com,Low Fluency/Low Quality - Brachytix,26jan2023,1,32,.079999998
6d76ebf2b93af50498e9c292a96c63ac@brchytx.com,High Fluency/Low Quality - Brachytix,27jan2023,1,29.000002,.079999998
6d872203914b97230a2951b84a3cd389@brchytx.com,Low Fluency/Low Quality - Brachytix,27jan2023,1,0,0
6d872203914b97230a2951b84a3cd389@brchytx.com,Low Fluency/Low Quality - Brachytix,27jan2023,1,0,0
6d9009eaf769e806426960f553158857@brchytx.com,Low Fluency/Low Quality - Brachytix,26jan2023,1,10,.079999998
6d9009eaf769e806426960f553158857@brchytx.com,Low Fluency/Low Quality - Brachytix,26jan2023,1,21,.079999998
6d9a40ef46edfcd70e8fab90b3dc2252@brchytx.com,Low Fluency/Low Quality - Brachytix,27jan2023,1,23.000002,.079999998
6da1114745d2283a525523222f379327@brchytx.com,High Fluency/Low Quality - Brachytix,26jan2023,1,21,.079999998
6da7583f75a963fb6e45cae3ad0d5f2a@brchytx.com,Low Fluency/High Quality - Brachytix,27jan2023,1,10,.079999998
6daf62b7638c436b90d479fe3830a863@brchytx.com,High Fluency/High Quality - Brachytix,27jan2023,1,23.000002,.079999998
6dcb72b23a2d222e102de84642d6b749@brchytx.com,Low Fluency/High Quality - Brachytix,28jan2023,1,10,.079999998
6dcf57e505008409bf92f08aad40e254@brchytx.com,Low Fluency/High Quality - Brachytix,28jan2023,0,16,.25
6dcf57e505008409bf92f08aad40e254@brchytx.com,Low Fluency/High Quality - Brachytix,28jan2023,0,24,.079999998
6dd6345530d6efc1f04c238ab6145b9c@brchytx.com,Low Fluency/Low Quality - Brachytix,30jan2023,0,9,.079999998
6de1186d8488fd32e335f61fe295af20@brchytx.com,High Fluency/High Quality - Brachytix,01feb2023,0,133,.67000002
6de5bef41c1561f934a9f3d4102fcae1@brchytx.com,Low Fluency/High Quality - Brachytix,27jan2023,1,21,.079999998
6e04afba26d659238398d9ab7b439bc1@brchytx.com,Low Fluency/High Quality - Brachytix,27jan2023,1,33,.079999998
6e04f4295390179dd160c90367e5c453@brchytx.com,Low Fluency/Low Quality - Brachytix,31jan2023,0,75,.92000002
6e18c851d974c505449a0a2096ff5338@brchytx.com,High Fluency/High Quality - Brachytix,30jan2023,0,11,1
6e384153194283b1a3cc9bdd5dc07fee@brchytx.com,Low Fluency/High Quality - Brachytix,28jan2023,1,21,.079999998
6e42589175bb0bb70cbe7928eab0cf7d@brchytx.com,Low Fluency/High Quality - Brachytix,27jan2023,1,24,.079999998
6e566156698b3194f3113cbabe50806a@brchytx.com,High Fluency/High Quality - Brachytix,27jan2023,1,33,.079999998
6e6b56a5af8b77ff5f31623eedcb3fb3@brchytx.com,Low Fluency/Low Quality - Brachytix,30jan2023,0,64,.5
6e85a1aaef34c922cb552aa60e1ea004@brchytx.com,Low Fluency/Low Quality - Brachytix,29jan2023,0,24,.67000002
6e86d5a1b20e80b582fcf9abf8ca2a32@brchytx.com,High Fluency/High Quality - Brachytix,27jan2023,1,0,0
6e86d5a1b20e80b582fcf9abf8ca2a32@brchytx.com,High Fluency/High Quality - Brachytix,27jan2023,1,0,0
6e874b961e863c341dc21a3c8ae2d57d@brchytx.com,Low Fluency/High Quality - Brachytix,28jan2023,1,10,.079999998
6e8df69ff7594c91a4ee4bdf9b7c4410@brchytx.com,Low Fluency/Low Quality - Brachytix,27jan2023,1,21,.079999998
6e9274b81b44fb88da519835797406cf@brchytx.com,High Fluency/High Quality - Brachytix,30jan2023,0,178,.5
6e9274b81b44fb88da519835797406cf@brchytx.com,High Fluency/High Quality - Brachytix,27jan2023,1,21,.079999998
6e96e5447f85995bb0c8bea7c46ac1f6@brchytx.com,Low Fluency/Low Quality - Brachytix,27jan2023,1,0,0
6e96e5447f85995bb0c8bea7c46ac1f6@brchytx.com,Low Fluency/Low Quality - Brachytix,27jan2023,1,0,0
6e9fa05c7c986ad62ad4f525278fd06c@brchytx.com,High Fluency/High Quality - Brachytix,29jan2023,0,27,.82999998
6eb3ad8a44100a1bbccae9b746d057b7@brchytx.com,High Fluency/Low Quality - Brachytix,27jan2023,1,10,.079999998
6ebe2ab59f151c07dc08cd8a410ac6f3@brchytx.com,Low Fluency/Low Quality - Brachytix,28jan2023,1,10,.079999998
6eca94bd9469b0e3e64f0475edf430e1@brchytx.com,High Fluency/High Quality - Brachytix,28jan2023,0,80,.92000002
6ececa9a2234129e83eba3f4f683817d@brchytx.com,Low Fluency/Low Quality - Brachytix,02feb2023,0,14,.41999999
6ececa9a2234129e83eba3f4f683817d@brchytx.com,Low Fluency/Low Quality - Brachytix,31jan2023,0,77,.82999998
6ede4635bcd035f92c8022d907e684ea@brchytx.com,Low Fluency/High Quality - Brachytix,28jan2023,1,23.000002,.079999998
6ee082526a24ff3a183399b483907923@brchytx.com,Low Fluency/High Quality - Brachytix,31jan2023,0,56,.92000002
6ee80bf8681d67425c85425d05d3347b@brchytx.com,Low Fluency/Low Quality - Brachytix,29jan2023,0,66,.41999999
6eee417072b25b1fa27bc2fb2ea641e1@brchytx.com,Low Fluency/Low Quality - Brachytix,27jan2023,1,0,0
6eee417072b25b1fa27bc2fb2ea641e1@brchytx.com,Low Fluency/Low Quality - Brachytix,27jan2023,1,0,0
6f014f67466bd8c46ad413c9592c6c87@brchytx.com,High Fluency/High Quality - Brachytix,28jan2023,1,10,.079999998
6f1ec744ad482274c6b5d54be78a9470@brchytx.com,High Fluency/Low Quality - Brachytix,31jan2023,0,127,.82999998
6f3439f147f5be0bc4aefabf0f0ceb51@brchytx.com,Low Fluency/Low Quality - Brachytix,29jan2023,0,35,.25
6f44e1263535d5b7b7cf8a787e8ecdf3@brchytx.com,High Fluency/Low Quality - Brachytix,28jan2023,1,21.999998,.079999998
6f44e1263535d5b7b7cf8a787e8ecdf3@brchytx.com,High Fluency/Low Quality - Brachytix,01feb2023,0,140,.92000002
6f49b43b7f567ff8c59061cf8d218a71@brchytx.com,High Fluency/High Quality - Brachytix,28jan2023,1,21,.079999998
6f6555b6f8476293f52e07d3d35b2c4d@brchytx.com,High Fluency/Low Quality - Brachytix,27jan2023,1,21,.079999998
6f71e152eb7d424f1d8b4c4a6f184cee@brchytx.com,High Fluency/High Quality - Brachytix,28jan2023,1,10,.079999998
6f7d42ee6123670cc02f6cb7c79ab1e9@brchytx.com,High Fluency/High Quality - Brachytix,27jan2023,1,0,0
6f7d42ee6123670cc02f6cb7c79ab1e9@brchytx.com,High Fluency/High Quality - Brachytix,30jan2023,0,44,.82999998
6f7d42ee6123670cc02f6cb7c79ab1e9@brchytx.com,High Fluency/High Quality - Brachytix,27jan2023,1,0,0
6f992fee67e2dd49b23ec16895fcffc0@brchytx.com,High Fluency/Low Quality - Brachytix,29jan2023,0,66,1
6f9b3d87a4b4595e73d1e615f996f059@brchytx.com,Low Fluency/High Quality - Brachytix,29jan2023,0,32,.92000002
6fb0fd0f3e79cf640f7189bba78ebf1f@brchytx.com,High Fluency/Low Quality - Brachytix,28jan2023,0,9,.41999999
6fb3e3c701bbe113bf42cbf1c0c4fa7a@brchytx.com,High Fluency/High Quality - Brachytix,28jan2023,1,10,.079999998
6fcd86595ce02d5001aa4a9a96d3bca7@brchytx.com,Low Fluency/High Quality - Brachytix,27jan2023,1,21,.079999998
6fd8197940d2146d94b06e934f2fffb1@brchytx.com,Low Fluency/Low Quality - Brachytix,28jan2023,1,10,.079999998
6fe4472343646ca157baceb47ed416ff@brchytx.com,High Fluency/High Quality - Brachytix,29jan2023,0,184,1
6feedbc99dd3e22070f63dcf1b00f859@brchytx.com,High Fluency/Low Quality - Brachytix,28jan2023,1,20,.079999998
6ff24f9b92b8471cd82a713c3baa5b80@brchytx.com,Low Fluency/High Quality - Brachytix,27jan2023,1,21,.079999998
6ffb3661f751650879f9e93f23acae75@brchytx.com,High Fluency/High Quality - Brachytix,28jan2023,1,0,0
6ffb3661f751650879f9e93f23acae75@brchytx.com,High Fluency/High Quality - Brachytix,28jan2023,1,0,0
6ffb3c51da8d4c918249261888089489@brchytx.com,Low Fluency/Low Quality - Brachytix,27jan2023,1,21,.079999998
70090caae61e9c60234f10034988cb4f@brchytx.com,Low Fluency/Low Quality - Brachytix,30jan2023,0,86,.57999998
70167ee35864c7b90699ebbe3c3570e7@brchytx.com,High Fluency/High Quality - Brachytix,31jan2023,0,70,.92000002
70167ee35864c7b90699ebbe3c3570e7@brchytx.com,High Fluency/High Quality - Brachytix,27jan2023,1,21.999998,.079999998
701fb9bbc367ece35984743b8a031237@brchytx.com,Low Fluency/Low Quality - Brachytix,30jan2023,0,58,.17
702011436db2cabaa18c1bef7a34be3e@brchytx.com,Low Fluency/High Quality - Brachytix,29jan2023,0,24,.079999998
702011436db2cabaa18c1bef7a34be3e@brchytx.com,Low Fluency/High Quality - Brachytix,29jan2023,0,9,.57999998
703f36a07f60196b0fa15c2b81d03fb5@brchytx.com,Low Fluency/Low Quality - Brachytix,28jan2023,1,0,0
703f36a07f60196b0fa15c2b81d03fb5@brchytx.com,Low Fluency/Low Quality - Brachytix,28jan2023,1,0,0
7045bf4d4c3032a4f53934cc31e89ff2@brchytx.com,High Fluency/Low Quality - Brachytix,28jan2023,1,10,.079999998
70479d7759906800252c0c7753bb9eb3@brchytx.com,Low Fluency/Low Quality - Brachytix,31jan2023,0,51,.82999998
705665ef4f94598baa20ef5b90c69f95@brchytx.com,High Fluency/Low Quality - Brachytix,27jan2023,1,0,0
705665ef4f94598baa20ef5b90c69f95@brchytx.com,High Fluency/Low Quality - Brachytix,29jan2023,0,43,.5
705665ef4f94598baa20ef5b90c69f95@brchytx.com,High Fluency/Low Quality - Brachytix,27jan2023,1,0,0
70613d3880eea310687ba77b157cca9e@brchytx.com,High Fluency/Low Quality - Brachytix,28jan2023,1,10,.079999998
7061dca2e6739c68aed92184b0467f55@brchytx.com,High Fluency/Low Quality - Brachytix,27jan2023,1,0,0
7061dca2e6739c68aed92184b0467f55@brchytx.com,High Fluency/Low Quality - Brachytix,27jan2023,1,0,0
7063cf15d1e33fc16901a12d35890bd2@brchytx.com,High Fluency/High Quality - Brachytix,27jan2023,1,10,.079999998
706dc62467883b2967f20636043afd22@brchytx.com,High Fluency/High Quality - Brachytix,27jan2023,1,34,.079999998
707224c3ae7aee0dc7c35e7bb77feb83@brchytx.com,Low Fluency/High Quality - Brachytix,28jan2023,1,12,.079999998
707224c3ae7aee0dc7c35e7bb77feb83@brchytx.com,Low Fluency/High Quality - Brachytix,01feb2023,0,23,.75
70784faa16973a64bf26d090488969db@brchytx.com,High Fluency/Low Quality - Brachytix,27jan2023,1,10.999999,.079999998
707b597a7c7955465375f4eb590b938a@brchytx.com,Low Fluency/Low Quality - Brachytix,01feb2023,0,6,.57999998
707b597a7c7955465375f4eb590b938a@brchytx.com,Low Fluency/Low Quality - Brachytix,28jan2023,1,13,.079999998
7089b86006f3491dfae20dcf436d9cd8@brchytx.com,Low Fluency/High Quality - Brachytix,30jan2023,0,151,.92000002
7093f1bd0395f85b91dcfee4dabd5a2a@brchytx.com,High Fluency/Low Quality - Brachytix,27jan2023,1,0,0
7093f1bd0395f85b91dcfee4dabd5a2a@brchytx.com,High Fluency/Low Quality - Brachytix,27jan2023,1,0,0
709b0447e098f77ef618c811f697e4d5@brchytx.com,High Fluency/High Quality - Brachytix,27jan2023,1,10,.079999998
70a0696080e68312735967bc2307b959@brchytx.com,Low Fluency/Low Quality - Brachytix,30jan2023,0,11,.33000001
70a7142cedc9d85414a7329520bb3934@brchytx.com,Low Fluency/High Quality - Brachytix,27jan2023,1,21,.079999998
70a8da7a50ad00cbf796c8ad682120df@brchytx.com,High Fluency/High Quality - Brachytix,28jan2023,1,10,.079999998
70a8da7a50ad00cbf796c8ad682120df@brchytx.com,High Fluency/High Quality - Brachytix,28jan2023,1,13,.079999998
70ad62d753d202dcdeb079ffc43a7926@brchytx.com,Low Fluency/High Quality - Brachytix,31jan2023,0,165,1
70b57bfaabbb8043162913923485b37b@brchytx.com,Low Fluency/High Quality - Brachytix,29jan2023,0,132,1
70c1fd784e812d13321508826e7a59db@brchytx.com,High Fluency/Low Quality - Brachytix,28jan2023,1,21,.079999998
70cbf0356a71a55626ad7dfedbf72d66@brchytx.com,High Fluency/High Quality - Brachytix,28jan2023,1,10,.079999998
70cf2fa4619eda511d58a5fea025abd1@brchytx.com,High Fluency/High Quality - Brachytix,28jan2023,1,0,0
70cf2fa4619eda511d58a5fea025abd1@brchytx.com,High Fluency/High Quality - Brachytix,28jan2023,1,10,.079999998
70cf2fa4619eda511d58a5fea025abd1@brchytx.com,High Fluency/High Quality - Brachytix,29jan2023,0,197,.5
70cf3096031360ccb1c315ea1ca589aa@brchytx.com,Low Fluency/High Quality - Brachytix,27jan2023,1,0,0
70d716987e3b677c6516df6fe05dad53@brchytx.com,High Fluency/High Quality - Brachytix,27jan2023,0,32,1
70d716987e3b677c6516df6fe05dad53@brchytx.com,High Fluency/High Quality - Brachytix,27jan2023,0,0,0
70d898ecc350c3fe3b7631a96ee687c3@brchytx.com,Low Fluency/Low Quality - Brachytix,27jan2023,1,10,.079999998
70f3e5627835fc267d571b9b6dd65cf9@brchytx.com,High Fluency/Low Quality - Brachytix,31jan2023,0,32,.92000002
70f99c13ebb5ae6662d21223066d5ece@brchytx.com,Low Fluency/High Quality - Brachytix,28jan2023,1,10,.079999998
70f9f89bceb43cc74e431a07608573ec@brchytx.com,Low Fluency/Low Quality - Brachytix,28jan2023,1,10,.079999998
710ce0ef51defd045f0d248863afa3c6@brchytx.com,Low Fluency/Low Quality - Brachytix,27jan2023,1,0,0
710ce0ef51defd045f0d248863afa3c6@brchytx.com,Low Fluency/Low Quality - Brachytix,27jan2023,1,0,0
7113f8beb32ca5f62a7ba363ede53699@brchytx.com,High Fluency/Low Quality - Brachytix,29jan2023,0,65,.82999998
711d51fa7570333d6c3197590899cdd5@brchytx.com,Low Fluency/Low Quality - Brachytix,28jan2023,0,56,1
711ed88f8f0370ad1d4a9bf9bd57f217@brchytx.com,High Fluency/Low Quality - Brachytix,27jan2023,1,21,.079999998
712d87c5185c7aeddd10ccbc278a8a68@brchytx.com,High Fluency/High Quality - Brachytix,27jan2023,1,21,.079999998
712d87c5185c7aeddd10ccbc278a8a68@brchytx.com,High Fluency/High Quality - Brachytix,31jan2023,0,199,1
712d87c5185c7aeddd10ccbc278a8a68@brchytx.com,High Fluency/High Quality - Brachytix,27jan2023,1,21,.079999998
71438051fdf0c4c071b202d11cf1b59b@brchytx.com,Low Fluency/Low Quality - Brachytix,31jan2023,0,5,1
71438051fdf0c4c071b202d11cf1b59b@brchytx.com,Low Fluency/Low Quality - Brachytix,28jan2023,1,12,.079999998
71551f9ca6b65250e513c4f690ba40a9@brchytx.com,High Fluency/High Quality - Brachytix,29jan2023,0,185,.67000002
716bf573a89689f8a790c36cf9af673c@brchytx.com,High Fluency/Low Quality - Brachytix,27jan2023,1,21.999998,.079999998
71704e623792b42fb58b266e1b64b8eb@brchytx.com,High Fluency/High Quality - Brachytix,31jan2023,0,98,.92000002
71774cdb1c956da28d371aa018ebeaed@brchytx.com,High Fluency/High Quality - Brachytix,27jan2023,1,0,0
71774cdb1c956da28d371aa018ebeaed@brchytx.com,High Fluency/High Quality - Brachytix,27jan2023,1,0,0
7184f1994df489eacf8f0b01eeceebc5@brchytx.com,High Fluency/High Quality - Brachytix,31jan2023,0,38,.67000002
71878f963a9d4dcf3bb164d2594106ee@brchytx.com,Low Fluency/Low Quality - Brachytix,27jan2023,1,21.999998,.079999998
71878f963a9d4dcf3bb164d2594106ee@brchytx.com,Low Fluency/Low Quality - Brachytix,29jan2023,0,113,.17
7196286b648bf010400afb2ddff07080@brchytx.com,Low Fluency/Low Quality - Brachytix,28jan2023,1,21,.079999998
7196379a2e6db8416c9eb4bba2ea1493@brchytx.com,High Fluency/Low Quality - Brachytix,27jan2023,1,21,.079999998
71a84d8d387508f6ff7314023ae1e2a2@brchytx.com,High Fluency/High Quality - Brachytix,31jan2023,0,129,.67000002
71b552709e30497cbef3bd206059d41e@brchytx.com,Low Fluency/Low Quality - Brachytix,28jan2023,1,10,.079999998
71c8ffd7776bc7b3ae2622bce9f56609@brchytx.com,Low Fluency/High Quality - Brachytix,27jan2023,1,21,.079999998
71d615294fa4e960399475e0141bafad@brchytx.com,Low Fluency/High Quality - Brachytix,28jan2023,1,21,.079999998
71d8789502a16041ea87d1fe82f31c5a@brchytx.com,High Fluency/High Quality - Brachytix,27jan2023,1,21.999998,.079999998
71d8789502a16041ea87d1fe82f31c5a@brchytx.com,High Fluency/High Quality - Brachytix,28jan2023,1,371,1
71fbcd45cae65044fe2467877c5c9b1e@brchytx.com,High Fluency/Low Quality - Brachytix,28jan2023,1,21,.079999998
71fda2265096c7822986f2c98730e175@brchytx.com,Low Fluency/Low Quality - Brachytix,27jan2023,1,25,.079999998
720221ccd28e3362c95378eecf1e3b0c@brchytx.com,High Fluency/Low Quality - Brachytix,29jan2023,0,166,.67000002
72159bedcc4d3dcc68358087bc184294@brchytx.com,Low Fluency/High Quality - Brachytix,27jan2023,1,21,.079999998
722c6b0b3fbc4dcc2a47883fec2d8c75@brchytx.com,High Fluency/Low Quality - Brachytix,01feb2023,0,102,.92000002
723b24c5ec56f22c4979a9f912a1ced4@brchytx.com,High Fluency/High Quality - Brachytix,27jan2023,1,21,.079999998
725aa2903395dfd8090f9f27af1a3fcc@brchytx.com,High Fluency/Low Quality - Brachytix,28jan2023,1,10,.079999998
72699d521b3ba6e64f2d0d8b5f3e9c11@brchytx.com,High Fluency/High Quality - Brachytix,30jan2023,0,96,.5
727667e7f4ad6136d9b80589f1996831@brchytx.com,High Fluency/High Quality - Brachytix,28jan2023,0,194,1
7276f3896c2ecab1bb0d0c7caf924bff@brchytx.com,Low Fluency/High Quality - Brachytix,09feb2023,0,143,.82999998
