uuid,Investor type,hard_bounce,date_first_click,date_reply,positive,category
97c020c85fdbd87ec88f7519a1d87520@brchytx.com,Angel,0,NA,NA,NA,NA
97c348d0813110bd86d8f3654e85aa54@brchytx.com,Venture Capital,0,NA,NA,NA,NA
97c5278caf299dd1b22c7845711deab5@brchytx.com,Venture Capital,0,NA,NA,NA,NA
97c8ff546aacc4bf72b66a10471de6b7@brchytx.com,Venture Capital,0,NA,NA,NA,NA
97ccccbf56bee2e137962cf682922a93@brchytx.com,Venture Capital,0,NA,NA,NA,NA
97d867112fda8f7514c37fde5ea1b643@brchytx.com,Venture Capital,0,NA,NA,NA,NA
97da575ff06f09a302ffc3f92a3eb932@brchytx.com,Angel,0,NA,NA,NA,NA
97e4977aa45cff1d3ec9ebac696c24d0@brchytx.com,Angel,0,NA,NA,NA,NA
97e699ce4e4d3199c9ec1fc3739d7de7@brchytx.com,Angel,0,NA,NA,NA,NA
97eba4bdb936df25a376afa4955871c1@brchytx.com,Angel,0,NA,NA,NA,NA
97ec988976acc5900f00db25f3f7fcc5@brchytx.com,Venture Capital,0,NA,NA,NA,NA
97f0be3a558e3a1bede0630bc87a6534@brchytx.com,Venture Capital,0,NA,NA,NA,NA
97f5424fbd1120ee3336e48c406a2ec1@brchytx.com,Angel,0,2023-02-01,NA,NA,NA
97fb779a0028d1cd3a23bcb6ba351c20@brchytx.com,Angel,0,NA,NA,NA,NA
97fd5b92746136f9178bf0ebb02a3ebb@brchytx.com,Angel,0,NA,NA,NA,NA
980238663d00b2530582bc21b5b6c271@brchytx.com,Angel,0,NA,NA,NA,NA
980431b4b2a73077c4a977a8e2471346@brchytx.com,Angel,0,NA,NA,NA,NA
98048cf220c2ebf6097e040659a55884@brchytx.com,Angel,0,NA,NA,NA,NA
9807b9f55140a016f5ba81c69cf26092@brchytx.com,Angel,1,NA,NA,NA,NA
980a172fbf29ff5b5658d31b719666e3@brchytx.com,Angel,0,2023-01-31,2023-02-02,0,no specific reason
980cb4efd7e877329a8ace7b5d4244e0@brchytx.com,Venture Capital,0,NA,NA,NA,NA
980e588cf27b20596e3463cb6bde7fbe@brchytx.com,Angel,0,NA,NA,NA,NA
980eacb2e0ebea2b0a1980842b9fb09c@brchytx.com,Angel,0,NA,NA,NA,NA
98131c6b1794acaf2495ab5ce184767d@brchytx.com,Angel,1,NA,NA,NA,NA
98149eba9ce65cc42128e87a8e48c9c8@brchytx.com,Angel,0,NA,NA,NA,NA
98175b278f7a557dadba09cb12284ca4@brchytx.com,Venture Capital,0,NA,NA,NA,NA
9819fb26ed7aa173136d057bb44d2a72@brchytx.com,Angel,0,NA,NA,NA,NA
981c7be0813cdf3db0d54551c0569ec4@brchytx.com,Venture Capital,0,NA,NA,NA,NA
981feb61f4965d1b886a900132bb1710@brchytx.com,Venture Capital,0,NA,NA,NA,NA
98224cd9a083037f0829b0a1b656e998@brchytx.com,Venture Capital,0,NA,NA,NA,NA
9826c7b8e9b598c41e5335323d73ac88@brchytx.com,Angel,1,NA,NA,NA,NA
9829cf8e7c994ea73a7fbf812c58264d@brchytx.com,Angel,0,NA,NA,NA,NA
98350b1aed4431eecac3b637e6c3e07e@brchytx.com,Angel,0,NA,NA,NA,NA
98358a74ce56cf2304090b7ccd7a1786@brchytx.com,Angel,0,NA,NA,NA,NA
983f6888617c07e2ddbeb5f98f8072a2@brchytx.com,Angel,0,NA,NA,NA,NA
984c071121261bbfb2c366526c8e3e30@brchytx.com,Angel,0,NA,NA,NA,NA
9860599e2cb963b218ac077cc14b8783@brchytx.com,Angel,0,2023-02-01,2023-02-16,0,no specific reason
986181247d04405c968c7aca6ba3c0c1@brchytx.com,Angel,0,NA,NA,NA,NA
98648b582fc1b71de8f6b49be3a21aaf@brchytx.com,Angel,0,NA,NA,NA,NA
9864f5af76ecf2e4517cca3838933b63@brchytx.com,Venture Capital,0,2023-02-01,NA,NA,NA
986560b76aafb8bd5a95f6780de2b5dc@brchytx.com,Angel,0,2023-02-02,2023-02-07,0,industry
986c53b0ca410a49964f2819c05b3f11@brchytx.com,Angel,0,NA,NA,NA,NA
9876f647ef9298691fc28468cf4fa5a4@brchytx.com,Angel,0,NA,NA,NA,NA
9879ce20aee3349e49f9f05c1ac043b0@brchytx.com,Venture Capital,0,NA,NA,NA,NA
987b508f181a624a3020e87833096925@brchytx.com,Angel,0,2023-02-04,NA,NA,NA
988c100e1575fa69c910197a44daaeaf@brchytx.com,Angel,0,2023-02-04,NA,NA,NA
988d8f1ebe984cffdc266d0b4248aeba@brchytx.com,Venture Capital,0,NA,NA,NA,NA
989095a6dee55dce5d7f1ca78f8788d4@brchytx.com,Venture Capital,0,NA,NA,NA,NA
989c8dd5263ec7b36a3618c07f1dedad@brchytx.com,Angel,0,NA,NA,NA,NA
98a1603914b4b9f27de55601b0c1fe3f@brchytx.com,Angel,0,NA,NA,NA,NA
98a3177ccab045c61519d42697347726@brchytx.com,Angel,0,NA,NA,NA,NA
98a5519bb506ea88a89fc28d4f0e9d55@brchytx.com,Angel,0,2023-02-03,2023-02-07,0,investment strategy
98a77f8840fb6809edcc77fd9ec79926@brchytx.com,Angel,0,NA,NA,NA,NA
98a90e1507a13beb2b5d78c1d1c7741a@brchytx.com,Angel,0,NA,NA,NA,NA
98ac9b3e6cfe118a7cd3ffa5542c72eb@brchytx.com,Angel,0,NA,NA,NA,NA
98af18ac465b517f3cba7a2aaff80f84@brchytx.com,Angel,0,NA,NA,NA,NA
98b36f1f54339eb9b25d9a1f02c8ad31@brchytx.com,Angel,0,NA,NA,NA,NA
98b7754c3281d56084a4ff6ef0089f25@brchytx.com,Angel,0,NA,NA,NA,NA
98bb9883426f682dac3dd7e224b0dbfc@brchytx.com,Angel,0,NA,NA,NA,NA
98c6488c9b1673c5143ee0f107fa3121@brchytx.com,Venture Capital,0,NA,NA,NA,NA
98c79ad39cf1709cc695ba1ca3d11dbd@brchytx.com,Angel,0,NA,NA,NA,NA
98cdb844aa1726f2865e659b8e0994e3@brchytx.com,Angel,0,NA,NA,NA,NA
98d3fd37f42643f6e302773d873ee9d8@brchytx.com,Angel,0,NA,NA,NA,NA
98d43214e643160412da5f07942dcd33@brchytx.com,Angel,0,NA,NA,NA,NA
98d6d5e23e02be71ff534cb2e60eebf7@brchytx.com,Venture Capital,0,NA,NA,NA,NA
98d8a37bee1771b7ec9c777cb5d41119@brchytx.com,Angel,0,NA,NA,NA,NA
98d8b759a16808515dbc76087e23debb@brchytx.com,Venture Capital,0,NA,NA,NA,NA
98de711bd71bb2e1a4917d0295fc6d8c@brchytx.com,Angel,0,NA,NA,NA,NA
98df329dca6a3192f2b34a07da8864f0@brchytx.com,Angel,0,NA,NA,NA,NA
98e26d1d6ac83cfc292b8a279445ec05@brchytx.com,Angel,0,NA,NA,NA,NA
98e4a6482270fa7e93e4d9d0c84e0a99@brchytx.com,Venture Capital,0,NA,NA,NA,NA
98ed0e561b985f76f532fe6b69a6c5ff@brchytx.com,Angel,0,2023-02-03,NA,NA,NA
98ed8982acbd63e0e0c30d8b3ca6854b@brchytx.com,Angel,0,NA,NA,NA,NA
98edf100285be6e9e48ba2a15539678f@brchytx.com,Angel,0,NA,NA,NA,NA
98efe1afd4823b79b431f8cd8aaae12e@brchytx.com,Venture Capital,0,NA,NA,NA,NA
98ff0aa3e91adff8e0a2549187dc49f9@brchytx.com,Angel,0,NA,NA,NA,NA
9901614d5e614d7418540131815cd09d@brchytx.com,Venture Capital,0,NA,NA,NA,NA
9903377bb92401ddc896e19e1fb4c3d7@brchytx.com,Angel,0,NA,NA,NA,NA
990585a27a746043e53725bfd859d522@brchytx.com,Angel,0,NA,NA,NA,NA
990657e620defbd8a78ba18182dc73fb@brchytx.com,Angel,0,NA,NA,NA,NA
990f24de4dd29e5597259055bab2750c@brchytx.com,Venture Capital,0,NA,NA,NA,NA
9913d6984b27160538d92dd84b1621f1@brchytx.com,Venture Capital,0,NA,NA,NA,NA
9919a3abdc9036817ead51911b1242ec@brchytx.com,Angel,0,2023-02-05,NA,NA,NA
991a8052041efdb7fcd268ef8294f222@brchytx.com,Angel,1,NA,NA,NA,NA
991a839ff35afb5f569d3c8f1b159b96@brchytx.com,Angel,0,2023-02-04,NA,NA,NA
9922b1d1efda62060fb7aef0dd3d535f@brchytx.com,Venture Capital,0,2023-02-03,NA,NA,NA
992595e432ef473a310b6aea00c26f3c@brchytx.com,Angel,0,NA,NA,NA,NA
9928e41d82a9949f09c73115838e170b@brchytx.com,Angel,0,2023-02-03,NA,NA,NA
992d3c2220bc2b12cebcc8688180e812@brchytx.com,Angel,1,NA,NA,NA,NA
992d6b38c5ca7d1db206ee42297fe552@brchytx.com,Venture Capital,0,NA,NA,NA,NA
993133f659397ae9ccb529fa88f29951@brchytx.com,Venture Capital,0,NA,NA,NA,NA
99380049040732e654d0eac57cba8962@brchytx.com,Angel,1,NA,NA,NA,NA
99387979f5982c6eeba1cbff2b4c1241@brchytx.com,Angel,0,NA,NA,NA,NA
9938d3a577c0d9ea4da116096c2b7c29@brchytx.com,Venture Capital,0,NA,NA,NA,NA
9939e6a5b96738d4b296231fba552986@brchytx.com,Angel,0,NA,NA,NA,NA
993e3e3f3db3bb3282ad4199a0609961@brchytx.com,Venture Capital,0,2023-02-03,NA,NA,NA
99430b16f4a3cd9aca4f2b6c8364b4b7@brchytx.com,Venture Capital,0,NA,NA,NA,NA
994ce7fa3139f58308ed09e5104f1b13@brchytx.com,Angel,0,NA,NA,NA,NA
994ea4cda4f18f88c390837ca390dd48@brchytx.com,Angel,0,NA,NA,NA,NA
99558a21e7656d26cfdf1038ee6d6969@brchytx.com,Angel,0,NA,NA,NA,NA
995a4d6907d0057ef238d2907da55ef1@brchytx.com,Angel,0,NA,NA,NA,NA
995b6dfb5d8f797155313086b7b76469@brchytx.com,Angel,0,NA,NA,NA,NA
996f8d9412576a66e251fe4da35829da@brchytx.com,Angel,0,NA,NA,NA,NA
99801277734cf42a6ca50ac5e3bb9068@brchytx.com,Angel,0,NA,NA,NA,NA
99807c155d8359873b777d53d5bad277@brchytx.com,Venture Capital,0,2023-02-04,NA,NA,NA
9982bd8fdd34405ee6e92bbf92864213@brchytx.com,Angel,0,NA,NA,NA,NA
9989a86882155b6404d5862918e5b00a@brchytx.com,Angel,0,NA,NA,NA,NA
998baef56ee077a1324dd66cdd4d6f06@brchytx.com,Angel,0,NA,NA,NA,NA
99918fa572d78659780b0964ebc81ff9@brchytx.com,Venture Capital,0,NA,NA,NA,NA
9992bb72ee91a27557cc95340654b38d@brchytx.com,Angel,0,NA,NA,NA,NA
99936e71e7a08d2770c8c71b725b02c6@brchytx.com,Angel,1,NA,NA,NA,NA
99937b20d4ef5a4d101a3c769394f5ee@brchytx.com,Venture Capital,0,NA,NA,NA,NA
99942c1cc6a78e06b9cf09f1633044c9@brchytx.com,Angel,0,NA,NA,NA,NA
99944b3e7f798940397763a86b548344@brchytx.com,Angel,1,NA,NA,NA,NA
9995670e3b3eb2f3f2481f09b5be746d@brchytx.com,Venture Capital,0,NA,NA,NA,NA
9997254715574697f3015fc2385e083e@brchytx.com,Angel,0,NA,NA,NA,NA
99976b9d59c6404c6ec37804cb8f2a45@brchytx.com,Venture Capital,1,NA,NA,NA,NA
999bdfe3700350d431e256bfc785d7b0@brchytx.com,Angel,0,NA,NA,NA,NA
999d068fbe3d819dd34eb2d23a947269@brchytx.com,Angel,0,NA,NA,NA,NA
99a12463150d2bb3a80d53cb959591b2@brchytx.com,Angel,0,NA,NA,NA,NA
99a50eae3eab66e4d6c07b2668204d79@brchytx.com,Venture Capital,0,NA,NA,NA,NA
99ae42d4b6364424e1e8a425c841cf5f@brchytx.com,Angel,0,NA,NA,NA,NA
99ae7ed407d7355253bcee440d72bccd@brchytx.com,Angel,1,NA,NA,NA,NA
99b119d27e926394db790d15919164dc@brchytx.com,Venture Capital,0,2023-02-05,2023-02-06,0,no investments
99b2f7cb9bf445961def8fc7294405c5@brchytx.com,Venture Capital,0,NA,NA,NA,NA
99b3346bbc92180771d775d6b757f2dc@brchytx.com,Venture Capital,0,NA,NA,NA,NA
99b9f38345b37f7ebaddd530266d59a1@brchytx.com,Angel,0,NA,NA,NA,NA
99c7ff3deea0905cdfa60e9584e2696f@brchytx.com,Angel,0,NA,NA,NA,NA
99c84de4a696991d63f85ee16d474b74@brchytx.com,Venture Capital,0,NA,NA,NA,NA
99cacd0924023e6a1dcec65830d7c6e4@brchytx.com,Venture Capital,0,2023-02-04,NA,NA,NA
99cd4a4819bf496e0682aba6a2b7117e@brchytx.com,Angel,0,NA,NA,NA,NA
99cdd085dac9bd57b314943d868b4295@brchytx.com,Angel,0,NA,NA,NA,NA
99d42ca1d2598944e1f565440e089c83@brchytx.com,Venture Capital,0,NA,NA,NA,NA
99d445592ec476ec3cbb08570e618c29@brchytx.com,Angel,0,NA,NA,NA,NA
99d60a068acc4bf040b2468b2f4df7de@brchytx.com,Angel,0,NA,NA,NA,NA
99d88254cb8f7698605e94656782ed2e@brchytx.com,Angel,0,NA,NA,NA,NA
99dc7834d049b6d3ba69becd6827daab@brchytx.com,Angel,0,2023-02-03,NA,NA,NA
99e05d0df1a7a0250274503962d8185e@brchytx.com,Angel,0,NA,NA,NA,NA
99e652a6c0a5bf1bb3d6f0b16ade0eab@brchytx.com,Angel,0,NA,NA,NA,NA
99e77b8de91423ff3769188404fd6133@brchytx.com,Venture Capital,0,NA,NA,NA,NA
99ea019c5a9ef00ea98543f23b5e13bd@brchytx.com,Venture Capital,0,NA,NA,NA,NA
99eb23d68ff91903ea4b49c6cc9463a5@brchytx.com,Angel,0,NA,NA,NA,NA
99eef7c3ad88832232fc92aefbe86c3d@brchytx.com,Angel,0,NA,NA,NA,NA
99f5b85b11770db829757254a477d88d@brchytx.com,Angel,0,NA,NA,NA,NA
99f787c26b3e96f7bbcfdefd609fc14a@brchytx.com,Angel,0,NA,NA,NA,NA
99f8762cb13c4c3b9b4d2b4821b3ac1d@brchytx.com,Venture Capital,0,NA,NA,NA,NA
99fa0e9f0a4b308637329f484106375f@brchytx.com,Angel,0,NA,NA,NA,NA
9a01ac231ceeab334ba874a32d7abb5c@brchytx.com,Venture Capital,0,NA,NA,NA,NA
9a03bbabf08c1cb69aac83b84d036f26@brchytx.com,Angel,0,2023-02-03,NA,NA,NA
9a05a1e1e7a85d588263b251c6743395@brchytx.com,Angel,0,2023-02-02,NA,NA,NA
9a05bfac8e28bf4e8262703f9c7902cf@brchytx.com,Venture Capital,0,NA,NA,NA,NA
9a09334a170d32164202864cfd730b34@brchytx.com,Angel,0,NA,NA,NA,NA
9a12b7ab775b162f3ddc51ca26cca790@brchytx.com,Venture Capital,0,2023-02-05,NA,NA,NA
9a1cbcebf72c43a3036ba4c555671b63@brchytx.com,Angel,0,NA,NA,NA,NA
9a1ea5f3d25da751d5a988a03f87fe4b@brchytx.com,Venture Capital,0,2023-02-04,2023-02-04,1,formal application
9a1f5b40cd67b0ff08a9d69c2253e31a@brchytx.com,Angel,0,NA,NA,NA,NA
9a23bbd7d4775a7a9169d628c83f0be2@brchytx.com,Angel,0,NA,NA,NA,NA
9a282729655e508ffe7768c30e5041eb@brchytx.com,Angel,0,2023-02-03,2023-02-09,0,no specific reason
9a51aa9448a468be11f3ee0572a337e1@brchytx.com,Angel,0,NA,NA,NA,NA
9a5c7b01d35f341ac60d43526aa00035@brchytx.com,Venture Capital,0,NA,NA,NA,NA
9a6e7c4a64ac3c845def1f7037979e4e@brchytx.com,Venture Capital,0,NA,NA,NA,NA
9a6eefcc7f6fbb4a4ef1d717bb986d14@brchytx.com,Angel,0,NA,NA,NA,NA
9a7184dc19104f5f258c73bd884d995b@brchytx.com,Angel,0,NA,NA,NA,NA
9a7211abe9d19e177b9bfd45d3b7858a@brchytx.com,Venture Capital,0,NA,NA,NA,NA
9a72921d2b22105590e4ea3d8fc8d277@brchytx.com,Venture Capital,0,2023-02-05,NA,NA,NA
9a7493b72d2683bc8f6cfa1bd31071db@brchytx.com,Angel,0,NA,NA,NA,NA
9a7b9b2c60a44b2f4a818ffe8e4ae4b0@brchytx.com,Venture Capital,0,NA,NA,NA,NA
9a7de50febbaf813732134f6abd185bb@brchytx.com,Venture Capital,0,NA,NA,NA,NA
9a8093f8cc30360fbc2d3d98b7a87f69@brchytx.com,Angel,0,NA,NA,NA,NA
9a849a1738bb65d7368d1c675af68083@brchytx.com,Venture Capital,0,NA,NA,NA,NA
9a84d39900a99f075d5ebfada57f8071@brchytx.com,Angel,0,NA,NA,NA,NA
9a853def56a1a0a8c27145b3509d0d72@brchytx.com,Venture Capital,0,NA,NA,NA,NA
9a8dfe5f2068b93892b495d89335b68d@brchytx.com,Venture Capital,0,NA,NA,NA,NA
9a8fa1ad7523238514be7f607840c3ee@brchytx.com,Venture Capital,0,2023-02-01,NA,NA,NA
9a8fd757d39b989669f73562b31fb50c@brchytx.com,Venture Capital,0,NA,NA,NA,NA
9a9407c43c2af966e6d1dab2df2f7020@brchytx.com,Angel,0,NA,NA,NA,NA
9a960da263a95fdfc57da4ba1a1ff01a@brchytx.com,Angel,0,NA,NA,NA,NA
9a9b7f928c0fe587182fd93d438dcd32@brchytx.com,Angel,0,NA,NA,NA,NA
9a9cc8b78c954f51ed6f00090572e631@brchytx.com,Venture Capital,0,NA,NA,NA,NA
9a9ff4559a20793c89dacdf0110f97fa@brchytx.com,Angel,0,NA,NA,NA,NA
9aa4bbbb5d06aa03f7be1567c56d637d@brchytx.com,Venture Capital,0,NA,NA,NA,NA
9aa69916a4625296b3a96ad3ac7b55df@brchytx.com,Angel,0,2023-02-02,NA,NA,NA
9ab09fc54cd3b03112a0e7c582fad4ce@brchytx.com,Angel,0,NA,NA,NA,NA
9ab7d041e1ab2c85b64e6477a8e6db42@brchytx.com,Venture Capital,0,NA,NA,NA,NA
9abb530709809fec3eddc587a6bd5bd5@brchytx.com,Angel,0,NA,NA,NA,NA
9abd5fb129b2742b7344db9815889ad9@brchytx.com,Angel,0,NA,NA,NA,NA
9ac3729ccfe89d35c9ec8e6309624e41@brchytx.com,Angel,0,2023-02-03,NA,NA,NA
9ac71922961d42cd15888b86f0acbcdf@brchytx.com,Venture Capital,0,2023-02-03,NA,NA,NA
9ad0d2a6fa04412b53b1a23fdb83873a@brchytx.com,Venture Capital,0,NA,NA,NA,NA
9ad27a0e7db0e6c9bbec3aa98cb1ddeb@brchytx.com,Angel,0,2023-02-02,NA,NA,NA
9ad6502cf444a56ff7038ec44ed4fe27@brchytx.com,Angel,0,2023-02-03,2023-02-03,0,industry
9ad769902f1bf7d7480a7f77f1cfcbe1@brchytx.com,Angel,0,NA,NA,NA,NA
9adcb702ad3f23971e53c76196615ec8@brchytx.com,Venture Capital,0,NA,NA,NA,NA
9ae10fc37bafcedc24db6a0653a82828@brchytx.com,Angel,0,NA,NA,NA,NA
9ae1673ed24f828104defcc8d5becf42@brchytx.com,Angel,0,NA,NA,NA,NA
9ae31c15bf71d1384892877d453882cf@brchytx.com,Venture Capital,1,NA,NA,NA,NA
9ae52802c43da96e897fa2a172847303@brchytx.com,Angel,0,2023-02-04,NA,NA,NA
9ae649ec8e915537074d2704adf88a52@brchytx.com,Venture Capital,0,NA,NA,NA,NA
9afa51701b938c6141b24b90b751f08f@brchytx.com,Venture Capital,0,NA,NA,NA,NA
9b00cde5c6caeba0b34fea9ff0955475@brchytx.com,Venture Capital,0,NA,NA,NA,NA
9b035cede5e3c2057e8e769894e02ff3@brchytx.com,Venture Capital,0,NA,NA,NA,NA
9b042aea3ad5fe9389ce2fec58483cdc@brchytx.com,Angel,1,NA,NA,NA,NA
9b047fdc40af2f5f63b3a7bdb0ab7327@brchytx.com,Angel,0,2023-02-04,NA,NA,NA
9b0795356ad81247b9845c2d5f9d38c3@brchytx.com,Angel,0,NA,NA,NA,NA
9b07e3970d9187b6019c2e8641fea65a@brchytx.com,Angel,1,NA,NA,NA,NA
9b10e6233d9448f8222af2eb75139341@brchytx.com,Venture Capital,0,NA,NA,NA,NA
9b129cd6e19cfa114df2a25cad206220@brchytx.com,Angel,0,2023-02-05,2023-02-05,0,industry
9b19236c5934d9764d0e4eba9bb83a58@brchytx.com,Venture Capital,0,NA,NA,NA,NA
9b220424eda8224c487556262e82c41d@brchytx.com,Angel,0,NA,NA,NA,NA
9b23e7fe8193646c6285667e353259c9@brchytx.com,Angel,0,NA,NA,NA,NA
9b2b99087cfa29999560bfd46d3ce2c8@brchytx.com,Venture Capital,0,2023-02-03,NA,NA,NA
9b2ccdf0f3fa7308882381f636bffbc3@brchytx.com,Angel,0,NA,NA,NA,NA
9b2f11c56acae0c6a05ec350a60379ce@brchytx.com,Venture Capital,0,NA,NA,NA,NA
9b2f6b93798ab28c6fd9ad632d211306@brchytx.com,Venture Capital,0,NA,NA,NA,NA
9b328b41a57593c11327b2a5744b9586@brchytx.com,Venture Capital,0,NA,NA,NA,NA
9b32e89fa30501a4400492b87bac9cce@brchytx.com,Venture Capital,0,NA,NA,NA,NA
9b38b8c81d0add782f5a9ff82a477a44@brchytx.com,Angel,0,NA,NA,NA,NA
9b4b8714aeea430bb311c34d02c7d365@brchytx.com,Angel,0,2023-02-02,2023-02-04,0,industry
9b4d0e20bd3b31205cb82240a7cfa8c7@brchytx.com,Venture Capital,0,NA,NA,NA,NA
9b539a30c2d78a31efd2d3c7f2fbe60c@brchytx.com,Angel,0,NA,NA,NA,NA
9b54f5b08465f1a7b22cba57aca848fe@brchytx.com,Angel,0,NA,NA,NA,NA
9b551865b5912492e8e8435dd59cf49a@brchytx.com,Angel,0,2023-02-04,2023-02-04,0,industry
9b5b5ffe9b3e3bae7e774d1a078d0da4@brchytx.com,Angel,1,NA,NA,NA,NA
9b6064c9b6772f30d03ccac70a044483@brchytx.com,Venture Capital,0,NA,NA,NA,NA
9b6342079901ba7fcafba91798d8119d@brchytx.com,Venture Capital,0,NA,NA,NA,NA
9b651f853485cfafafbd63d986ed44d3@brchytx.com,Venture Capital,0,NA,NA,NA,NA
9b666483da0e1a43ddb4e5121bb85fe3@brchytx.com,Venture Capital,0,NA,NA,NA,NA
9b6c893b4a4bf4fe16d2067eb19ab5ec@brchytx.com,Venture Capital,0,NA,NA,NA,NA
9b703f07cdc30a83d9cf479f6d5300e5@brchytx.com,Venture Capital,0,NA,NA,NA,NA
9b754eae68900a7129782d9f2af4685e@brchytx.com,Venture Capital,0,2023-02-04,NA,NA,NA
9b7b597ada80424748bf8770ee929e4f@brchytx.com,Angel,1,NA,NA,NA,NA
9b7d5ca0497f0ece739d65c5771bb5eb@brchytx.com,Angel,0,NA,NA,NA,NA
9b7d69590f5b6d9f38f1eb17c230af20@brchytx.com,Venture Capital,0,NA,NA,NA,NA
9b85f951abd59b4549bcfebfedaea6ec@brchytx.com,Angel,0,2023-02-04,NA,NA,NA
9b89844511a3e799135e0f36dac141b0@brchytx.com,Venture Capital,0,NA,NA,NA,NA
9b8aa4fb09e3ae3b9500a3ca4d74444a@brchytx.com,Angel,0,NA,NA,NA,NA
9b8ddc3e47074ac31a713b40be5b3b5c@brchytx.com,Venture Capital,0,NA,NA,NA,NA
9b91fa5c233330336fae1c3ac6f96172@brchytx.com,Venture Capital,0,NA,NA,NA,NA
9b9218fcce7f2e86eef300efe1634782@brchytx.com,Venture Capital,0,NA,NA,NA,NA
9b951d8a080f31344c1598b5ce008451@brchytx.com,Angel,0,NA,NA,NA,NA
9b9f367443d7737a60bccd3dfcbcc63e@brchytx.com,Venture Capital,0,NA,NA,NA,NA
9ba1d8825d00b631cdd756a24d5adc3f@brchytx.com,Angel,0,NA,NA,NA,NA
9bb21904f456167c9ab89ff4b6d64dd1@brchytx.com,Venture Capital,0,2023-02-01,2023-02-04,0,no specific reason
9bb99094c004080c0a70ba8dd4adc61a@brchytx.com,Angel,0,NA,NA,NA,NA
9bbad5ed192126ebf40135e19c57cdb4@brchytx.com,Angel,1,NA,NA,NA,NA
9bbca1b31c116031e96ad988c8bb9bdc@brchytx.com,Venture Capital,0,NA,NA,NA,NA
9bc6b518a0997f7c13b9589ea4d5ef54@brchytx.com,Venture Capital,0,NA,NA,NA,NA
9bcebc1347241ac7298fc017075c72cf@brchytx.com,Venture Capital,0,NA,NA,NA,NA
9bd3f3ddf43da1eb8541f4b17405d2ac@brchytx.com,Angel,0,NA,NA,NA,NA
9bda8be1b62ab534f18b4fc7728a096b@brchytx.com,Venture Capital,0,NA,NA,NA,NA
9bdb6e20c8d81c32934138b11afffbd8@brchytx.com,Venture Capital,0,NA,NA,NA,NA
9bdc9fa446779ac573a4743ff8428deb@brchytx.com,Venture Capital,0,NA,NA,NA,NA
9be30c4174bc53d6acce3891a7e31494@brchytx.com,Venture Capital,0,NA,NA,NA,NA
9be6836f43832667ed3e4ef655588e04@brchytx.com,Angel,0,NA,NA,NA,NA
9bed9f2d2060c434bce0358b4bb94890@brchytx.com,Angel,0,NA,NA,NA,NA
9bef1b1e45f99167c74937e56059cc50@brchytx.com,Venture Capital,0,NA,NA,NA,NA
9bf07eb03923583d1a0c5b2ff1e051bc@brchytx.com,Venture Capital,1,NA,NA,NA,NA
9bf573d73812fb66e7cf82ae64a3c547@brchytx.com,Venture Capital,0,NA,NA,NA,NA
9bf716fca636766638caa7d4b11428b3@brchytx.com,Venture Capital,0,NA,NA,NA,NA
9bf8e3f52b389edb469647070731ab3a@brchytx.com,Venture Capital,0,2023-02-02,NA,NA,NA
9bf9458edecf9e8e5b664675a3423874@brchytx.com,Angel,0,NA,NA,NA,NA
9bfef8d7d1660dedace81c78fa74ba93@brchytx.com,Venture Capital,0,NA,NA,NA,NA
9c0586f74922c851172479bf6033689d@brchytx.com,Angel,0,NA,NA,NA,NA
9c0a148b0bff5a6cac0b4712add594d9@brchytx.com,Angel,0,NA,NA,NA,NA
9c0aef74ec4672f6bbee79da0162eca5@brchytx.com,Venture Capital,0,2023-02-04,NA,NA,NA
9c10f5361af35098b877afb2b0ef2de9@brchytx.com,Angel,0,NA,NA,NA,NA
9c1a141e16b84b020cad9f31d0b57460@brchytx.com,Venture Capital,0,NA,NA,NA,NA
9c1c23e3c2d536d13a2127dbea040da2@brchytx.com,Angel,0,NA,NA,NA,NA
9c1c3f215c7c2c247d249cbaba667dcb@brchytx.com,Venture Capital,0,NA,NA,NA,NA
9c2b4d7eff441381e7581acc3a27d5ee@brchytx.com,Angel,0,NA,NA,NA,NA
9c2f2712127fc040f1adb08440a52630@brchytx.com,Venture Capital,0,NA,NA,NA,NA
9c2fa78fdb6843686a7bfc23611464e3@brchytx.com,Angel,0,NA,NA,NA,NA
9c319558889d363601895250096b0694@brchytx.com,Angel,0,2023-02-04,NA,NA,NA
9c3505e4cfc55ea991f8d3b8277bb42f@brchytx.com,Angel,0,NA,NA,NA,NA
9c39c2f6e288e1f43bca3f9abf309409@brchytx.com,Angel,0,NA,NA,NA,NA
9c4693ad1cae69c404b444e5c6ffc924@brchytx.com,Venture Capital,0,NA,NA,NA,NA
9c484492d3b47a0cc7ba530059b9609f@brchytx.com,Angel,0,NA,NA,NA,NA
9c49cc652cc6a4a3980cbbfa878a3440@brchytx.com,Angel,0,NA,NA,NA,NA
9c4c7734cb7dabf8b76de2dd2c2169d3@brchytx.com,Angel,0,NA,NA,NA,NA
9c5555c2b9dae00d08b90278c1bbe095@brchytx.com,Angel,0,NA,NA,NA,NA
9c561957510ca75792b8bc3705882ef3@brchytx.com,Angel,0,2023-02-05,NA,NA,NA
9c56f87acb1f9d24d0fe0c89c0ac285e@brchytx.com,Venture Capital,0,NA,NA,NA,NA
9c57211300c6f9cbd9e16c6899f491b9@brchytx.com,Angel,0,NA,NA,NA,NA
9c5f86b3f731f2cb3a02d42c461d3d7a@brchytx.com,Venture Capital,0,NA,NA,NA,NA
