uuid,Investor type,hard_bounce,date_first_click,date_reply,positive,category
9a2a9a59d22cdfdd3028be10599856d6@prksq.com,Angel,0,NA,NA,NA,NA
9a2b181d66778a888d26d76b8296d226@prksq.com,Venture Capital,0,2023-02-07,2023-02-09,0,stage
9a2ef357f451f14265972265ac96732b@prksq.com,Angel,1,NA,NA,NA,NA
9a30a897f795e7c0faf9e7110d7ba5c2@prksq.com,Angel,0,NA,NA,NA,NA
9a320ec719fe630481bc71a9a4485e75@prksq.com,Angel,0,NA,NA,NA,NA
9a32e4c3cf1a61ea8f02005398431319@prksq.com,Angel,0,2023-02-08,NA,NA,NA
9a37c5a17dc3631b09c643c9a3585cf2@prksq.com,Angel,0,NA,NA,NA,NA
9a3a9e1c7cc095f1579341605a546578@prksq.com,Angel,0,NA,NA,NA,NA
9a3cef958cf4d783cab57a95417a52e0@prksq.com,Angel,1,NA,NA,NA,NA
9a3e8b830d17c399d3bb3da9c6c2f63a@prksq.com,Angel,0,NA,NA,NA,NA
9a4a4fcecb3c887dc4562d1f14287119@prksq.com,Angel,1,NA,NA,NA,NA
9a4bc24069f30b285c1857f7c5b2e54d@prksq.com,Angel,0,NA,NA,NA,NA
9a4bc74237d6ea8c1b8e0d73e60f6da0@prksq.com,Angel,0,NA,NA,NA,NA
9a4d36562ebfb13a5f0d8f0afe6729ec@prksq.com,Angel,0,2023-02-10,2023-02-10,0,industry
9a4dbdf055f883f70fb752a9be6ecd00@prksq.com,Angel,0,NA,NA,NA,NA
9a542a8b7b2f8e82f80413e3ffeef67b@prksq.com,Angel,0,NA,NA,NA,NA
9a5889869b3aa188842d286f1f310a1a@prksq.com,Angel,0,NA,NA,NA,NA
9a5b11da6c037db11d98bce69a53c394@prksq.com,Angel,0,NA,NA,NA,NA
9a5d23154adf58c5739d51fe4b96ee23@prksq.com,Angel,0,2023-02-07,NA,NA,NA
9a61d291a3120e6ee1c81d9d17eb3fa2@prksq.com,Angel,0,2023-02-10,NA,NA,NA
9a639406e851154b9e3d119918ef5697@prksq.com,Venture Capital,1,NA,NA,NA,NA
9a696aca80433654924823c740eb8fec@prksq.com,Angel,1,NA,NA,NA,NA
9a69d9d69f567786d4435cb7fd142db4@prksq.com,Venture Capital,0,2023-02-07,NA,NA,NA
9a6d2d6ed07f164d9a5b3bf6ac9bd42f@prksq.com,Angel,1,NA,NA,NA,NA
9a6de94a4f6adc7650c8c68b8e2f5841@prksq.com,Angel,1,NA,NA,NA,NA
9a6f9bef63abd4649b137a361514a3e5@prksq.com,Angel,0,NA,NA,NA,NA
9a7b67588423060202cdc75d0bf7f32e@prksq.com,Venture Capital,0,2023-02-09,2023-02-08,0,no investments
9a7b7d3592c2bd939fc5381204cd1a94@prksq.com,Angel,0,NA,NA,NA,NA
9a7e5474dafc4fe0951946809f389530@prksq.com,Angel,0,NA,NA,NA,NA
9a80bfbf3bf2e43bf4abee2df23cf687@prksq.com,Angel,0,NA,NA,NA,NA
9a81d9c008327a0e67bc1e7c58fe71dc@prksq.com,Angel,0,2023-02-09,NA,NA,NA
9a8a2cc035d324224319520f6d40d0db@prksq.com,Angel,1,NA,NA,NA,NA
9a8d9bbd434eafa1dd01475b6e3a83ce@prksq.com,Venture Capital,0,NA,NA,NA,NA
9a8de1be71cef782ae1b0e2caaf8db99@prksq.com,Angel,0,NA,NA,NA,NA
9a980fd07adf57a8563476631553da94@prksq.com,Angel,0,NA,NA,NA,NA
9a9b21d46eb070b00683542ced688c94@prksq.com,Angel,0,NA,NA,NA,NA
9a9baf637da5e8dda9e1eebe7d98955a@prksq.com,Angel,0,NA,NA,NA,NA
9a9d5e102e3f4380b1455fe44c9935c3@prksq.com,Angel,0,NA,NA,NA,NA
9a9f0c637ab5f7c21385c208ffc688a6@prksq.com,Angel,0,2023-02-09,NA,NA,NA
9aa36ee6586324b4692a735884834756@prksq.com,Angel,0,NA,NA,NA,NA
9aa561edd3e69025727d44a33d155b9f@prksq.com,Angel,0,NA,NA,NA,NA
9aa812f22477c90700a682089100269a@prksq.com,Angel,0,NA,NA,NA,NA
9aa92e5b85926563e900953ba26c712d@prksq.com,Angel,1,NA,NA,NA,NA
9aa9e847f51b676c93eef073812b89b2@prksq.com,Venture Capital,0,NA,NA,NA,NA
9aac676db99a6b2853d0ba24c6f1c039@prksq.com,Venture Capital,0,NA,NA,NA,NA
9ab04ab212cf7a7b014fdc6e29e154fb@prksq.com,Angel,0,NA,NA,NA,NA
9ab1f33fc09a6d500cf14518ab80209e@prksq.com,Venture Capital,0,2023-02-08,NA,NA,NA
9ab295a31d08d9b4682fc88210682e69@prksq.com,Angel,0,NA,NA,NA,NA
9ab4dab0df13581297c550ff33122b36@prksq.com,Angel,0,NA,NA,NA,NA
9ab540882b51d26ec97e264252fd58c4@prksq.com,Angel,1,NA,NA,NA,NA
9ab68e8e677564c2ea7c984602ba78a6@prksq.com,Venture Capital,0,NA,NA,NA,NA
9ab736ac1ff386ddde7c29403ea19528@prksq.com,Angel,0,2023-02-09,2023-02-09,0,industry
9aca6fa26c8af3928ef2d921f0c205b4@prksq.com,Angel,0,NA,NA,NA,NA
9acee38ee422ca5d651010033a71547c@prksq.com,Venture Capital,0,NA,NA,NA,NA
9acfb81addc94a1e2e2bc03da96d94ce@prksq.com,Angel,0,NA,NA,NA,NA
9ad02182696fcf98f9dd648a74975600@prksq.com,Angel,0,2023-02-08,NA,NA,NA
9ad1a36b681e75949658edd3966d78b9@prksq.com,Venture Capital,0,NA,NA,NA,NA
9ad1d5cd12521a1b09ab45ed5e3de941@prksq.com,Angel,1,NA,NA,NA,NA
9ad4c3c968033d33bc4e01929995213e@prksq.com,Angel,0,NA,NA,NA,NA
9ad866ad3508b1a4db88d4f37bbcde47@prksq.com,Angel,0,2023-02-09,NA,NA,NA
9adf6e16a3ec666641d90b14af2be45f@prksq.com,Venture Capital,0,NA,NA,NA,NA
9ae11a044636de22f5048bab3ca25362@prksq.com,Angel,0,NA,NA,NA,NA
9ae6ce1c053f9a1d9cd04887e10429c3@prksq.com,Angel,0,NA,NA,NA,NA
9ae9eaf6fe83e0469b6e0762cee7ef2d@prksq.com,Angel,0,NA,NA,NA,NA
9aeb5e5114920f4d0600d54c6d235db6@prksq.com,Angel,0,2023-02-07,NA,NA,NA
9af2d50311927b9974caa43969a89781@prksq.com,Angel,1,NA,NA,NA,NA
9af8fab5a92c674887ddfb8511d4bf51@prksq.com,Angel,0,NA,NA,NA,NA
9afa4746ef7586febf54dbb9471a74e5@prksq.com,Venture Capital,0,NA,NA,NA,NA
9b0226ad7c87bcba78a3d24b140d4c3d@prksq.com,Angel,0,2023-02-07,NA,NA,NA
9b026caa2006e4c87ac75791dd1dec04@prksq.com,Venture Capital,0,NA,NA,NA,NA
9b04bfb748992143e0b1b6958facb07a@prksq.com,Angel,0,NA,NA,NA,NA
9b07927e0fd1f42c33746a3b92ac7957@prksq.com,Angel,0,2023-02-10,NA,NA,NA
9b087b6f685afc4ce6da03b4c2598c55@prksq.com,Angel,0,2023-02-10,NA,NA,NA
9b0aedcaec0f65852b0952939cab5196@prksq.com,Angel,0,NA,NA,NA,NA
9b0da3cb4e9852aae2f1607843d820db@prksq.com,Angel,1,NA,NA,NA,NA
9b124c9aed4fb02a8034efee13b6e185@prksq.com,Angel,0,2023-01-29,NA,NA,NA
9b179421be856e861857e49ec4566619@prksq.com,Angel,0,NA,NA,NA,NA
9b1914001073b03cb3d353942ed56753@prksq.com,Angel,0,NA,NA,NA,NA
9b28a1540d19e292d9bdae896328bc04@prksq.com,Angel,0,2023-02-08,NA,NA,NA
9b2d3c9b6ea7c066070f0b663015ac11@prksq.com,Venture Capital,0,NA,NA,NA,NA
9b2e70a0d05532384f9322a0d1498ce6@prksq.com,Angel,0,NA,NA,NA,NA
9b2ed31111de935f8383c4d470976369@prksq.com,Angel,0,NA,NA,NA,NA
9b30057a6a95245513895717ccfa6785@prksq.com,Venture Capital,0,2023-02-07,2023-02-07,1,meeting
9b3476ab781b63cdd546624f82e97e9a@prksq.com,Angel,1,NA,NA,NA,NA
9b3893fc1bd5a5822110fa00f6ad08bd@prksq.com,Angel,1,NA,NA,NA,NA
9b38e38c071246bedaeb6656ea0252f7@prksq.com,Angel,0,NA,NA,NA,NA
9b3f027ac0e863673c12773d049ce3f7@prksq.com,Angel,0,NA,NA,NA,NA
9b44b2d5a124faf0591cf879fc9b4a71@prksq.com,Angel,1,NA,NA,NA,NA
9b4590af16674bad1a681d8bc0277194@prksq.com,Angel,0,2023-02-07,NA,NA,NA
9b4981730ec652425b988151bbfa7fdc@prksq.com,Venture Capital,0,2023-01-30,NA,NA,NA
9b56e07e4bea81f1c0ebdaf9b51df842@prksq.com,Angel,1,NA,NA,NA,NA
9b575c315834e89a06ce4f9693f2eefc@prksq.com,Angel,0,NA,NA,NA,NA
9b584c0b466a1a7db6d4c577d7ee1c19@prksq.com,Angel,0,NA,NA,NA,NA
9b5c264275c9e62f7b2fa96f414fe7e7@prksq.com,Angel,0,NA,NA,NA,NA
9b62605451235eaecf508feff3ca8564@prksq.com,Angel,0,NA,NA,NA,NA
9b639c441eb33dd94c1e7524a28ef093@prksq.com,Angel,0,NA,NA,NA,NA
9b63c33de709c77d9806e5ccbf804952@prksq.com,Angel,0,2023-02-10,NA,NA,NA
9b65c2a42767778063dc15682d0db2f3@prksq.com,Venture Capital,0,NA,NA,NA,NA
9b6a6d1cb65e3e3d4d7b3a769157f7e4@prksq.com,Angel,0,NA,NA,NA,NA
9b6b5d86b2c7707c3972342a9b0932d0@prksq.com,Angel,0,2023-02-11,NA,NA,NA
9b6bbf6be36fcc4fb194101bd65038c4@prksq.com,Angel,0,NA,NA,NA,NA
9b6d1be2b54acdc85eba08621af66c83@prksq.com,Angel,0,NA,NA,NA,NA
9b71a84a2708a57e2d417b251b25c026@prksq.com,Angel,0,NA,NA,NA,NA
9b71aa782c8a2b6dc40bf24d2fd5b343@prksq.com,Angel,0,2023-02-08,NA,NA,NA
9b723df4dfd5a506a6086ed47f78626b@prksq.com,Venture Capital,0,NA,NA,NA,NA
9b7448d406b4aa04156b470554ef8516@prksq.com,Angel,0,2023-02-08,2023-02-08,0,no specific reason
9b75a9265e10ffa419af8a629c8cde58@prksq.com,Angel,0,NA,NA,NA,NA
9b778c1421c037fb3f1e6d3169d40a92@prksq.com,Angel,0,NA,NA,NA,NA
9b7a03a27ff34bbb24a65b5f0c28290e@prksq.com,Angel,0,NA,NA,NA,NA
9b7b716f38faa6095451370c93ef8c6d@prksq.com,Angel,0,NA,NA,NA,NA
9b7bc28656d2ffef8c55f08e6fd1b069@prksq.com,Angel,0,NA,NA,NA,NA
9b7dccbe914e3edae814c1c5b0f1a0ac@prksq.com,Angel,1,NA,NA,NA,NA
9b802e1dcbbc1c3aebced8185b491a2c@prksq.com,Angel,0,NA,NA,NA,NA
9b82bd166481a62275808d07a0b7a245@prksq.com,Angel,0,NA,NA,NA,NA
9b8454651c4fc16e6617907e864cc602@prksq.com,Venture Capital,0,2023-02-02,2023-02-02,1,more info/clarification
9b885b84ba57eadcc1ec1d2393747fbd@prksq.com,Venture Capital,0,NA,NA,NA,NA
9b8a1b82aa261c1869eccaf2ff3b1533@prksq.com,Angel,0,2023-02-08,2023-02-08,0,no specific reason
9b8a80378c9601ce9d05213af4aadb1f@prksq.com,Venture Capital,0,NA,NA,NA,NA
9b8b2f10176d1b49594169315bccfbd8@prksq.com,Angel,1,NA,NA,NA,NA
9b8e17979ddb8b3c6485d453b9b250db@prksq.com,Angel,0,2023-02-08,NA,NA,NA
9b91d130637fbb3b300e46fe06b15355@prksq.com,Angel,1,NA,NA,NA,NA
9b9720e53dec9afa6a82c3f667c16bff@prksq.com,Angel,0,NA,NA,NA,NA
9b9f82eb11e74a2544d16fe9a3ab02a9@prksq.com,Angel,0,NA,NA,NA,NA
9ba1269e524318882e7723fee3d11c81@prksq.com,Angel,0,NA,NA,NA,NA
9ba27ded1acd362f710ec3a2319ebfd9@prksq.com,Angel,0,NA,NA,NA,NA
9bae54ccb5ffa2cae1dc1644f53cc50e@prksq.com,Angel,1,NA,NA,NA,NA
9bb8ab8f53f04df73bb99db90abd62c8@prksq.com,Angel,1,NA,NA,NA,NA
9bbad6b192681e9fd32664940ac96912@prksq.com,Venture Capital,0,2023-02-09,2023-02-09,1,more info/clarification
9bbe7652e631282a82c6d988b562c90b@prksq.com,Angel,1,NA,NA,NA,NA
9bc264e0f26c863623050e8bbb6fae6a@prksq.com,Venture Capital,0,2023-02-07,NA,NA,NA
9bc59a8225128558c8a2cd92a3d00e74@prksq.com,Venture Capital,0,2023-02-10,NA,NA,NA
9bc6a0c5d1ec6439c8ae1e0b87c6b1c3@prksq.com,Angel,0,NA,NA,NA,NA
9bc9131d986651e3b8c14ffc81e1e345@prksq.com,Angel,0,NA,NA,NA,NA
9bc9b67cdba9dea96728e658ec47eff1@prksq.com,Venture Capital,0,NA,NA,NA,NA
9bca0bffd1f93c786fad9006ade9bd42@prksq.com,Angel,0,NA,NA,NA,NA
9bca449aa7a57d7512f9d64fa5284cb9@prksq.com,Angel,0,NA,NA,NA,NA
9bcc80a8c2cd00b6d4481136884b1e00@prksq.com,Angel,1,NA,NA,NA,NA
9bcc92521750e703d5e970d2df88e3af@prksq.com,Venture Capital,0,NA,NA,NA,NA
9bd1a6d139d4d81fe140ae94b949b3bc@prksq.com,Angel,0,NA,NA,NA,NA
9bd62bbc8ea3be86eaa3db5f4e3bb0e1@prksq.com,Angel,0,NA,NA,NA,NA
9bd73a8dffb4994f67bc016192137a7f@prksq.com,Angel,0,2023-02-08,NA,NA,NA
9bda285d10048903032518d5cd75dc2e@prksq.com,Angel,1,NA,NA,NA,NA
9bda5046d7d6373d36c9faceb740624b@prksq.com,Venture Capital,0,NA,NA,NA,NA
9bdb0403b57a046dfc24d147e12726de@prksq.com,Angel,1,NA,NA,NA,NA
9bdc7b7fdde3bad87820dcb8888a1f3e@prksq.com,Angel,0,NA,NA,NA,NA
9be12b0917e3703a79143880ea829afb@prksq.com,Angel,0,2023-02-09,NA,NA,NA
9be2f537d01f9c40a016da034c6dc81a@prksq.com,Angel,0,2023-02-07,NA,NA,NA
9be32cde0b8c50b5e8119136169ad88d@prksq.com,Angel,0,NA,NA,NA,NA
9be785ea71c9f5ca8468797450394b0e@prksq.com,Angel,0,NA,NA,NA,NA
9beadff67bce8a8f4465c5117bd150c7@prksq.com,Angel,1,NA,NA,NA,NA
9bf19d624acd01ca4bfb46617cafd1d0@prksq.com,Angel,0,NA,NA,NA,NA
9bf28e94facf241b826652cb4ad3e65c@prksq.com,Angel,1,NA,NA,NA,NA
9bfca182db43e1f58523a2d1bbb7f9ae@prksq.com,Angel,0,NA,NA,NA,NA
9bff49003c7afb9bbdabbf4fcee9c165@prksq.com,Angel,0,NA,NA,NA,NA
9c00342099d78adea01d3c965ba77fd2@prksq.com,Angel,0,NA,NA,NA,NA
9c05d1cfce24a1553edd0913591e8199@prksq.com,Venture Capital,0,NA,NA,NA,NA
9c065cb368dd82ae2e1e2137147f1c22@prksq.com,Angel,0,NA,NA,NA,NA
9c0705435189abcde00c89d5ccfcb078@prksq.com,Angel,0,NA,NA,NA,NA
9c1208d4f3b3354e200be50c3f2c66c1@prksq.com,Angel,0,2023-02-03,NA,NA,NA
9c121530a66aa1b269522ba6341bee7e@prksq.com,Angel,0,NA,NA,NA,NA
9c13e5bdb1480d10047a13aba92a3683@prksq.com,Angel,0,NA,NA,NA,NA
9c1540e35b79bba913fdb00e538865da@prksq.com,Angel,0,NA,NA,NA,NA
9c1793583274714d610fce6def2c7c82@prksq.com,Venture Capital,0,NA,NA,NA,NA
9c1a91e02dcd84e85a7119687659b03d@prksq.com,Venture Capital,0,NA,NA,NA,NA
9c1bb66b5c2e5e80d55b15742e951b68@prksq.com,Angel,0,NA,NA,NA,NA
9c20f2a4deb68b7ba58202a980556df7@prksq.com,Angel,0,NA,NA,NA,NA
9c2187f3b641440feda42468a0bc718f@prksq.com,Angel,0,NA,NA,NA,NA
9c265add6c76ef8fc0829d28ea5d7e87@prksq.com,Angel,0,NA,NA,NA,NA
9c27cc54d0a42aacd3c72e284599bfc3@prksq.com,Angel,0,NA,NA,NA,NA
9c29414777daf6ade022b09c2a56bad0@prksq.com,Angel,0,2023-02-10,NA,NA,NA
9c2a181e01cca263321ded6b27598fa4@prksq.com,Angel,0,NA,NA,NA,NA
9c2ad5c735afc4ab1327199775092e12@prksq.com,Angel,0,NA,NA,NA,NA
9c2c9c2349607f9ed5c693a1863cabf3@prksq.com,Venture Capital,0,NA,NA,NA,NA
9c2e52ea39d6f766650dc0810d53e152@prksq.com,Angel,0,NA,NA,NA,NA
9c301bdbe842c8484fcdafdf5a6b8efb@prksq.com,Angel,1,NA,NA,NA,NA
9c31785308c1a3133500b6e5d84d2797@prksq.com,Angel,0,NA,NA,NA,NA
9c3536f79db5574a23bde3f4fcaa121e@prksq.com,Angel,0,NA,NA,NA,NA
9c363f08bd3aeb9b5a543f5db291574c@prksq.com,Angel,0,NA,NA,NA,NA
9c38a9f80f6cf74e9f865153229e5e00@prksq.com,Angel,1,NA,NA,NA,NA
9c38d9c697b9c212cb6f80cb385d6cb9@prksq.com,Angel,0,NA,NA,NA,NA
9c3a6986cb16ffc69bac1c38d23cf089@prksq.com,Venture Capital,0,NA,NA,NA,NA
9c3c77d0088647abcdaaf8caf57a965b@prksq.com,Angel,0,NA,NA,NA,NA
9c3d3be32bdb8943f37186aecabca021@prksq.com,Angel,0,NA,NA,NA,NA
9c3d6d195707f9648661a326d9493603@prksq.com,Angel,0,NA,NA,NA,NA
9c401e24170511e1d68f30dd426db834@prksq.com,Angel,0,NA,NA,NA,NA
9c41602f20ff4841ab7bf0fd7d74061c@prksq.com,Angel,0,NA,NA,NA,NA
9c489b20bdc89415c8b7041aeaa2a25b@prksq.com,Angel,0,2023-02-07,NA,NA,NA
9c4c6c8a7c14bb44cb92d901a7454a23@prksq.com,Angel,1,NA,NA,NA,NA
9c4d7f2d3cee6aadbed6d95a3f591081@prksq.com,Venture Capital,0,NA,NA,NA,NA
9c4d8bcf7adac0f385e9987e0b84a778@prksq.com,Angel,0,NA,NA,NA,NA
9c5180f90628d935d4a1853c152dbccf@prksq.com,Venture Capital,0,NA,NA,NA,NA
9c52a5f3c5ad6ad3059f43998357f6ae@prksq.com,Angel,0,NA,NA,NA,NA
9c530f81b8d6553c1f388db6aaba4c1b@prksq.com,Angel,0,NA,NA,NA,NA
9c55686b2db410dbd149e420582ffb29@prksq.com,Angel,0,NA,NA,NA,NA
9c5d2fa98402060cec300fe9e539f600@prksq.com,Angel,0,2023-02-08,NA,NA,NA
9c6204defd4413acd49e6d96bbbd1750@prksq.com,Angel,0,NA,NA,NA,NA
9c647a85cdb8a4b2f7aa88ad50308b7d@prksq.com,Angel,0,NA,NA,NA,NA
9c690ef425208c57b65f40f357846d23@prksq.com,Angel,0,NA,NA,NA,NA
9c6d0d60c8aef3b7c401a21bfe9b2c93@prksq.com,Venture Capital,0,2023-02-09,NA,NA,NA
9c70b1b6d9d38734f9a6470f044d03b0@prksq.com,Angel,0,NA,NA,NA,NA
9c717bdc1ebc939a5a1c06bd4687040b@prksq.com,Angel,0,2023-02-09,NA,NA,NA
9c719d8a6b6b3ed0da1902bbe6e1c9a7@prksq.com,Angel,0,NA,NA,NA,NA
9c72d6c7eb6869fa12533a9a321cb6b4@prksq.com,Angel,0,NA,NA,NA,NA
9c74f63fdabca6cb50711f12e3e786a3@prksq.com,Angel,0,NA,NA,NA,NA
9c7976913be0760b04dbc8af65779a82@prksq.com,Angel,1,NA,NA,NA,NA
9c7d4361ae1acd40ddab514bb2f41412@prksq.com,Angel,0,NA,NA,NA,NA
9c7e7a59fc3894f16c480a2e5cf9b0fc@prksq.com,Angel,0,NA,NA,NA,NA
9c82633b8eeee2922888aed22bd92816@prksq.com,Angel,0,NA,NA,NA,NA
9c875ce36019e469a8e89034470e1866@prksq.com,Angel,0,NA,NA,NA,NA
9c8cba08972fe44d7d2e67095377c907@prksq.com,Venture Capital,0,NA,NA,NA,NA
9c8d4d0af05aa7ef0c26f528cf30c8f9@prksq.com,Venture Capital,0,2023-02-08,NA,NA,NA
9c90107bfb0fd4e646ff522d55bfb490@prksq.com,Angel,0,NA,NA,NA,NA
9c9a0c996bb80765c16a0c609977dd4a@prksq.com,Angel,0,NA,NA,NA,NA
9c9ce5c3a02b295dee075e49bf6ac980@prksq.com,Venture Capital,0,2023-02-10,NA,NA,NA
9c9e14454636e3a78ef624b03ff83945@prksq.com,Angel,1,NA,NA,NA,NA
9ca0185c5de81ab151d12e865d0c5365@prksq.com,Angel,0,NA,NA,NA,NA
9ca589329e02010925feb4c9cb7c1cab@prksq.com,Angel,0,NA,NA,NA,NA
9ca65672adf2be83b1357ebfa7580bf2@prksq.com,Angel,1,NA,NA,NA,NA
9ca747adb88fd93a4b077b36e3ff14e7@prksq.com,Angel,0,NA,NA,NA,NA
9cb2aec51193d7af41a117f05966067c@prksq.com,Venture Capital,0,NA,NA,NA,NA
9cb3044f344594d3871f708dda1ae18a@prksq.com,Angel,0,NA,NA,NA,NA
9cb37ee3589699e8783953d44724e784@prksq.com,Angel,0,NA,NA,NA,NA
9cb3f385e62b41b2b81f094af4b90937@prksq.com,Angel,0,NA,NA,NA,NA
9cb45b4c44e5fbb9523f4c1a3be06288@prksq.com,Angel,0,NA,NA,NA,NA
9cbc20cf9a4859b0874f3adaf9209387@prksq.com,Angel,0,NA,NA,NA,NA
9cbc4ac62faeb456c542693c60b91218@prksq.com,Venture Capital,0,NA,NA,NA,NA
9cbe0ab8f11f631a2440a59fc6bd3bd1@prksq.com,Angel,0,NA,NA,NA,NA
9cbf67160db4bbf462f8c5423393e8d5@prksq.com,Venture Capital,1,NA,NA,NA,NA
9cc05615946988be9bf7e55bc757d6f8@prksq.com,Angel,0,2023-02-07,2023-02-07,0,no specific reason
9cc6075dfee280eb4bcd8a8b2b962ba0@prksq.com,Venture Capital,1,NA,NA,NA,NA
9cc87c9ba6144b04fa7518ec672dd32b@prksq.com,Angel,0,NA,NA,NA,NA
9ccb065b025e3547f9bf662e14db63a4@prksq.com,Angel,0,NA,NA,NA,NA
9ccc0ca48699cdb5add8d04b2d76af1e@prksq.com,Angel,0,NA,NA,NA,NA
9ccf240ecb6d49f6576964d0fb246feb@prksq.com,Angel,0,NA,NA,NA,NA
9cd03bd0eb24cab033e3bdf53d50d089@prksq.com,Angel,1,NA,NA,NA,NA
9cd172e1573bf848d5bd50aed3eab91a@prksq.com,Venture Capital,0,NA,NA,NA,NA
9cd1c2f97fdc1918b103cb1872067e16@prksq.com,Angel,0,2023-02-08,2023-02-08,1,more info/clarification
9cd2a705610e1150a5f4778c311a1f21@prksq.com,Angel,1,NA,NA,NA,NA
9cd2d074a0e47175028f775fd002fdad@prksq.com,Angel,0,NA,NA,NA,NA
9cd5821cb818aaf53a0d370860dca978@prksq.com,Venture Capital,0,NA,NA,NA,NA
9cd9136cd15efd869c8d6510593a4822@prksq.com,Angel,0,NA,NA,NA,NA
9cdbff2d004fdd8b4172af8c6ca81cc4@prksq.com,Angel,1,NA,NA,NA,NA
9cde9d8d5492e59cd505eaf262a2775f@prksq.com,Angel,0,NA,NA,NA,NA
9ce07a863ffeacc152f800a515b7c71d@prksq.com,Angel,1,NA,NA,NA,NA
9ce48678d09c9447854a26f6a29a19ac@prksq.com,Angel,0,NA,NA,NA,NA
9ce884ed943a8a9b7cb341c749eb70e7@prksq.com,Venture Capital,0,NA,NA,NA,NA
9cf3c7b7cb90e740aae0aaf5dfa41071@prksq.com,Angel,0,NA,NA,NA,NA
9cf835e96b64fc0bec9a48c3afa428c1@prksq.com,Angel,0,NA,NA,NA,NA
9cf8e2b13f84e10b1daf707802a77f3a@prksq.com,Angel,0,NA,NA,NA,NA
9cfa15a6a0a2f20ddb15736a66bf67f2@prksq.com,Angel,0,NA,NA,NA,NA
9cfe2273efc2065d2f27e253d35ca2be@prksq.com,Angel,0,2023-02-07,NA,NA,NA
9d004e399a1b57385251d6a13354bc15@prksq.com,Venture Capital,0,NA,NA,NA,NA
9d00d0363204adbedc45ffd0549ef837@prksq.com,Angel,0,2023-02-07,NA,NA,NA
9d010444f02a022441315b9835320937@prksq.com,Angel,0,NA,NA,NA,NA
9d11889810732ec5bebde4eb537f4a97@prksq.com,Angel,0,NA,NA,NA,NA
9d1198d767d1e6eba425f95664c4a238@prksq.com,Venture Capital,0,NA,NA,NA,NA
9d13986e165b499eda91a5856282a434@prksq.com,Angel,1,NA,NA,NA,NA
9d164f001e7fcbaa56c7e86b7dcd30d8@prksq.com,Venture Capital,0,NA,NA,NA,NA
9d1bd1b4c0eb896c7831e744427e4bcd@prksq.com,Angel,0,NA,NA,NA,NA
9d2b2543ea4ea08d978b519d84df1744@prksq.com,Angel,0,NA,NA,NA,NA
9d2bff903e0e81f2d0df5939e5d62ebd@prksq.com,Angel,0,NA,NA,NA,NA
9d3128bbea5d0010a484863ab5d06c90@prksq.com,Angel,1,NA,NA,NA,NA
9d3157de6971ee067704e1f7c1feb344@prksq.com,Angel,0,NA,NA,NA,NA
9d31ce248cdb8f3e0de90b8c69250c6a@prksq.com,Angel,0,NA,NA,NA,NA
9d33e6f6af44f9814499267e7e74f74b@prksq.com,Venture Capital,0,NA,NA,NA,NA
9d341105dd20c547fd9ffb835c039a06@prksq.com,Angel,0,NA,NA,NA,NA
9d3660884ca1a4720d62b16486bfe08d@prksq.com,Angel,0,NA,NA,NA,NA
9d3697af863fcca72609d18dc9e65c06@prksq.com,Angel,1,NA,NA,NA,NA
9d38281b3e84042a5a96d41bcd997738@prksq.com,Venture Capital,0,NA,NA,NA,NA
9d39db6b03884df45a6e2b60ca1c45fc@prksq.com,Angel,0,NA,NA,NA,NA
9d3dfabf80d56e71e55ab7f6b7ae127d@prksq.com,Angel,0,2023-02-12,NA,NA,NA
9d3f0f33752328a6062296045e4b9e67@prksq.com,Angel,0,NA,NA,NA,NA
9d42a09bfda9449a1e18c3af2fcd1f32@prksq.com,Venture Capital,0,2023-02-01,2023-02-08,0,no specific reason
9d455d5b01ef1520ecce434d1a5440dc@prksq.com,Angel,1,NA,NA,NA,NA
9d46293e8366842fec98c984756d1071@prksq.com,Angel,0,2023-02-08,NA,NA,NA
9d4906f0066efe73c3b8cb49e7434f1d@prksq.com,Angel,0,NA,NA,NA,NA
9d495107fb2bc5df6231ffa49e18fba6@prksq.com,Angel,0,NA,NA,NA,NA
9d4959c1bfd049ec569509f6d138ad23@prksq.com,Angel,1,NA,NA,NA,NA
9d4963186e997064100eafbef461fb28@prksq.com,Venture Capital,0,NA,NA,NA,NA
9d4b401b258f36f678e97f8938e299be@prksq.com,Angel,0,NA,NA,NA,NA
9d4d9c248e659cbac46e9a7b40e1c916@prksq.com,Angel,0,2023-02-07,2023-02-07,1,more info/clarification
9d4e6a04a34141c9b74cc0240d6e4ca0@prksq.com,Angel,0,2023-02-08,2023-02-08,0,stage
9d5486954e56ca307edfda6e61278647@prksq.com,Venture Capital,0,NA,NA,NA,NA
9d56f70688258dee57e04d0b30aa38a7@prksq.com,Angel,0,2023-02-07,2023-02-10,0,stage
9d5893262bf22dae7c890bbeea94ff57@prksq.com,Angel,0,NA,NA,NA,NA
9d5b6a20255455020a89b1509d81d51e@prksq.com,Angel,0,NA,NA,NA,NA
9d5c12e610cefeadecc4d66de475212b@prksq.com,Angel,0,NA,NA,NA,NA
9d5eaeb24f8e29e547e2d81476c890b2@prksq.com,Angel,1,NA,NA,NA,NA
9d60abe26da0481796ca98a2f0b691de@prksq.com,Angel,0,NA,NA,NA,NA
9d6281fcf7214d0221c19ffec50504fc@prksq.com,Venture Capital,0,NA,NA,NA,NA
