uuid,linkname,date_visit,atypical,duration,completion
9a7e5474dafc4fe0951946809f389530@prksq.com,Low Fluency/High Quality - PerkSouq,07feb2023,1,21,.079999998
9a81d9c008327a0e67bc1e7c58fe71dc@prksq.com,Low Fluency/Low Quality - PerkSouq,09feb2023,0,280,.25
9a8d9bbd434eafa1dd01475b6e3a83ce@prksq.com,Low Fluency/High Quality - PerkSouq,07feb2023,1,23,.079999998
9a8de1be71cef782ae1b0e2caaf8db99@prksq.com,Low Fluency/Low Quality - PerkSouq,07feb2023,1,0,0
9a9d5e102e3f4380b1455fe44c9935c3@prksq.com,High Fluency/Low Quality - PerkSouq,07feb2023,0,0,0
9a9d5e102e3f4380b1455fe44c9935c3@prksq.com,High Fluency/Low Quality - PerkSouq,07feb2023,1,0,0
9a9f0c637ab5f7c21385c208ffc688a6@prksq.com,High Fluency/Low Quality - PerkSouq,09feb2023,0,20,.75
9aa36ee6586324b4692a735884834756@prksq.com,Low Fluency/High Quality - PerkSouq,07feb2023,0,0,.75
9aa9e847f51b676c93eef073812b89b2@prksq.com,High Fluency/High Quality - PerkSouq,07feb2023,1,23,.079999998
9ab04ab212cf7a7b014fdc6e29e154fb@prksq.com,High Fluency/Low Quality - PerkSouq,07feb2023,1,34,.079999998
9ab1f33fc09a6d500cf14518ab80209e@prksq.com,Low Fluency/Low Quality - PerkSouq,08feb2023,0,205,1
9ab1f33fc09a6d500cf14518ab80209e@prksq.com,Low Fluency/Low Quality - PerkSouq,07feb2023,1,21,.079999998
9ab736ac1ff386ddde7c29403ea19528@prksq.com,High Fluency/Low Quality - PerkSouq,09feb2023,0,119,.67000002
9acee38ee422ca5d651010033a71547c@prksq.com,Low Fluency/High Quality - PerkSouq,07feb2023,1,10,.079999998
9ad02182696fcf98f9dd648a74975600@prksq.com,Low Fluency/High Quality - PerkSouq,10feb2023,0,31,.92000002
9ad02182696fcf98f9dd648a74975600@prksq.com,Low Fluency/High Quality - PerkSouq,08feb2023,0,238,1
9ad4c3c968033d33bc4e01929995213e@prksq.com,High Fluency/Low Quality - PerkSouq,07feb2023,1,0,0
9ad866ad3508b1a4db88d4f37bbcde47@prksq.com,High Fluency/High Quality - PerkSouq,09feb2023,0,42,1
9adf6e16a3ec666641d90b14af2be45f@prksq.com,Low Fluency/Low Quality - PerkSouq,07feb2023,1,12,.079999998
9aeb5e5114920f4d0600d54c6d235db6@prksq.com,Low Fluency/Low Quality - PerkSouq,07feb2023,0,73,1
9b0226ad7c87bcba78a3d24b140d4c3d@prksq.com,High Fluency/High Quality - PerkSouq,07feb2023,0,29,.75
9b0226ad7c87bcba78a3d24b140d4c3d@prksq.com,High Fluency/High Quality - PerkSouq,09feb2023,0,338,1
9b07927e0fd1f42c33746a3b92ac7957@prksq.com,Low Fluency/Low Quality - PerkSouq,10feb2023,0,223,.57999998
9b07927e0fd1f42c33746a3b92ac7957@prksq.com,Low Fluency/Low Quality - PerkSouq,07feb2023,1,0,0
9b087b6f685afc4ce6da03b4c2598c55@prksq.com,High Fluency/High Quality - PerkSouq,10feb2023,0,5,1
9b124c9aed4fb02a8034efee13b6e185@prksq.com,Low Fluency/High Quality - PerkSouq,12feb2023,0,238,.82999998
9b124c9aed4fb02a8034efee13b6e185@prksq.com,Low Fluency/High Quality - PerkSouq,10feb2023,0,47,.25
9b124c9aed4fb02a8034efee13b6e185@prksq.com,Low Fluency/High Quality - PerkSouq,29jan2023,0,47,1
9b1914001073b03cb3d353942ed56753@prksq.com,High Fluency/High Quality - PerkSouq,07feb2023,1,10,.079999998
9b28a1540d19e292d9bdae896328bc04@prksq.com,Low Fluency/High Quality - PerkSouq,08feb2023,0,159,.75
9b2d3c9b6ea7c066070f0b663015ac11@prksq.com,Low Fluency/Low Quality - PerkSouq,07feb2023,1,0,0
9b2ed31111de935f8383c4d470976369@prksq.com,Low Fluency/Low Quality - PerkSouq,07feb2023,1,0,0
9b30057a6a95245513895717ccfa6785@prksq.com,Low Fluency/High Quality - PerkSouq,07feb2023,0,367,.82999998
9b30057a6a95245513895717ccfa6785@prksq.com,Low Fluency/High Quality - PerkSouq,07feb2023,1,21,.079999998
9b4590af16674bad1a681d8bc0277194@prksq.com,Low Fluency/High Quality - PerkSouq,08feb2023,0,31,.079999998
9b4590af16674bad1a681d8bc0277194@prksq.com,Low Fluency/High Quality - PerkSouq,07feb2023,0,24,.079999998
9b4981730ec652425b988151bbfa7fdc@prksq.com,Low Fluency/High Quality - PerkSouq,09feb2023,0,166,.17
9b4981730ec652425b988151bbfa7fdc@prksq.com,Low Fluency/High Quality - PerkSouq,30jan2023,0,65,1
9b5c264275c9e62f7b2fa96f414fe7e7@prksq.com,High Fluency/Low Quality - PerkSouq,08feb2023,0,2,.079999998
9b5c264275c9e62f7b2fa96f414fe7e7@prksq.com,High Fluency/Low Quality - PerkSouq,07feb2023,1,0,0
9b639c441eb33dd94c1e7524a28ef093@prksq.com,Low Fluency/Low Quality - PerkSouq,07feb2023,1,0,0
9b63c33de709c77d9806e5ccbf804952@prksq.com,High Fluency/High Quality - PerkSouq,10feb2023,0,109,.92000002
9b63c33de709c77d9806e5ccbf804952@prksq.com,High Fluency/High Quality - PerkSouq,10feb2023,0,150,.75
9b65c2a42767778063dc15682d0db2f3@prksq.com,High Fluency/Low Quality - PerkSouq,07feb2023,1,21,.079999998
9b6b5d86b2c7707c3972342a9b0932d0@prksq.com,Low Fluency/High Quality - PerkSouq,11feb2023,0,222,1
9b71aa782c8a2b6dc40bf24d2fd5b343@prksq.com,High Fluency/Low Quality - PerkSouq,08feb2023,0,228,.82999998
9b7448d406b4aa04156b470554ef8516@prksq.com,High Fluency/Low Quality - PerkSouq,08feb2023,0,356,.92000002
9b7a03a27ff34bbb24a65b5f0c28290e@prksq.com,Low Fluency/Low Quality - PerkSouq,07feb2023,1,0,0
9b8454651c4fc16e6617907e864cc602@prksq.com,High Fluency/High Quality - PerkSouq,02feb2023,0,446,.75
9b885b84ba57eadcc1ec1d2393747fbd@prksq.com,Low Fluency/High Quality - PerkSouq,07feb2023,1,10,.079999998
9b8a1b82aa261c1869eccaf2ff3b1533@prksq.com,Low Fluency/High Quality - PerkSouq,08feb2023,0,216,.5
9b8e17979ddb8b3c6485d453b9b250db@prksq.com,High Fluency/High Quality - PerkSouq,08feb2023,0,65,.82999998
9b9720e53dec9afa6a82c3f667c16bff@prksq.com,High Fluency/High Quality - PerkSouq,07feb2023,1,0,0
9ba27ded1acd362f710ec3a2319ebfd9@prksq.com,Low Fluency/High Quality - PerkSouq,07feb2023,1,24,.079999998
9bbad6b192681e9fd32664940ac96912@prksq.com,Low Fluency/High Quality - PerkSouq,09feb2023,0,14,.33000001
9bc264e0f26c863623050e8bbb6fae6a@prksq.com,High Fluency/High Quality - PerkSouq,07feb2023,0,495,.75
9bc59a8225128558c8a2cd92a3d00e74@prksq.com,Low Fluency/High Quality - PerkSouq,07feb2023,1,30,.079999998
9bc59a8225128558c8a2cd92a3d00e74@prksq.com,Low Fluency/High Quality - PerkSouq,10feb2023,0,37,.25
9bc6a0c5d1ec6439c8ae1e0b87c6b1c3@prksq.com,Low Fluency/Low Quality - PerkSouq,07feb2023,1,10,.079999998
9bca449aa7a57d7512f9d64fa5284cb9@prksq.com,High Fluency/Low Quality - PerkSouq,07feb2023,1,21,.079999998
9bd73a8dffb4994f67bc016192137a7f@prksq.com,Low Fluency/High Quality - PerkSouq,08feb2023,0,95,.92000002
9bda5046d7d6373d36c9faceb740624b@prksq.com,Low Fluency/Low Quality - PerkSouq,07feb2023,0,0,.079999998
9be12b0917e3703a79143880ea829afb@prksq.com,High Fluency/Low Quality - PerkSouq,09feb2023,0,110,1
9be12b0917e3703a79143880ea829afb@prksq.com,High Fluency/Low Quality - PerkSouq,07feb2023,1,0,0
9be2f537d01f9c40a016da034c6dc81a@prksq.com,Low Fluency/Low Quality - PerkSouq,07feb2023,0,29,.079999998
9be785ea71c9f5ca8468797450394b0e@prksq.com,Low Fluency/Low Quality - PerkSouq,07feb2023,1,21,.079999998
9bf19d624acd01ca4bfb46617cafd1d0@prksq.com,Low Fluency/High Quality - PerkSouq,10feb2023,0,0,1
9c00342099d78adea01d3c965ba77fd2@prksq.com,Low Fluency/High Quality - PerkSouq,07feb2023,1,21,.079999998
9c0705435189abcde00c89d5ccfcb078@prksq.com,Low Fluency/High Quality - PerkSouq,07feb2023,1,0,0
9c1208d4f3b3354e200be50c3f2c66c1@prksq.com,Low Fluency/Low Quality - PerkSouq,03feb2023,0,154,.82999998
9c13e5bdb1480d10047a13aba92a3683@prksq.com,High Fluency/Low Quality - PerkSouq,07feb2023,1,10,.079999998
9c1793583274714d610fce6def2c7c82@prksq.com,High Fluency/High Quality - PerkSouq,07feb2023,1,21,.079999998
9c1bb66b5c2e5e80d55b15742e951b68@prksq.com,Low Fluency/High Quality - PerkSouq,07feb2023,1,24,.079999998
9c20f2a4deb68b7ba58202a980556df7@prksq.com,High Fluency/Low Quality - PerkSouq,07feb2023,1,0,0
9c265add6c76ef8fc0829d28ea5d7e87@prksq.com,Low Fluency/Low Quality - PerkSouq,07feb2023,1,32,.079999998
9c29414777daf6ade022b09c2a56bad0@prksq.com,Low Fluency/Low Quality - PerkSouq,07feb2023,1,22,.079999998
9c29414777daf6ade022b09c2a56bad0@prksq.com,Low Fluency/Low Quality - PerkSouq,10feb2023,0,88,.33000001
9c3536f79db5574a23bde3f4fcaa121e@prksq.com,Low Fluency/High Quality - PerkSouq,07feb2023,1,13,.079999998
9c3a6986cb16ffc69bac1c38d23cf089@prksq.com,High Fluency/Low Quality - PerkSouq,07feb2023,1,21,.079999998
9c3d6d195707f9648661a326d9493603@prksq.com,High Fluency/Low Quality - PerkSouq,09feb2023,0,0,.75
9c41602f20ff4841ab7bf0fd7d74061c@prksq.com,Low Fluency/High Quality - PerkSouq,07feb2023,1,28,.079999998
9c489b20bdc89415c8b7041aeaa2a25b@prksq.com,Low Fluency/High Quality - PerkSouq,07feb2023,0,31,.079999998
9c55686b2db410dbd149e420582ffb29@prksq.com,High Fluency/High Quality - PerkSouq,07feb2023,1,10,.079999998
9c5d2fa98402060cec300fe9e539f600@prksq.com,High Fluency/Low Quality - PerkSouq,08feb2023,0,131,.92000002
9c6204defd4413acd49e6d96bbbd1750@prksq.com,High Fluency/High Quality - PerkSouq,07feb2023,1,5,.079999998
9c6204defd4413acd49e6d96bbbd1750@prksq.com,High Fluency/High Quality - PerkSouq,07feb2023,1,19,.079999998
9c690ef425208c57b65f40f357846d23@prksq.com,High Fluency/High Quality - PerkSouq,07feb2023,1,0,0
9c690ef425208c57b65f40f357846d23@prksq.com,High Fluency/High Quality - PerkSouq,07feb2023,1,0,0
9c6d0d60c8aef3b7c401a21bfe9b2c93@prksq.com,High Fluency/Low Quality - PerkSouq,09feb2023,0,210,.67000002
9c6d0d60c8aef3b7c401a21bfe9b2c93@prksq.com,High Fluency/Low Quality - PerkSouq,12feb2023,0,142,.5
9c717bdc1ebc939a5a1c06bd4687040b@prksq.com,Low Fluency/Low Quality - PerkSouq,09feb2023,0,36,1
9c719d8a6b6b3ed0da1902bbe6e1c9a7@prksq.com,High Fluency/High Quality - PerkSouq,07feb2023,1,22,.079999998
9c7e7a59fc3894f16c480a2e5cf9b0fc@prksq.com,Low Fluency/Low Quality - PerkSouq,07feb2023,1,0,0
9c7e7a59fc3894f16c480a2e5cf9b0fc@prksq.com,Low Fluency/Low Quality - PerkSouq,07feb2023,1,0,0
9c8d4d0af05aa7ef0c26f528cf30c8f9@prksq.com,Low Fluency/High Quality - PerkSouq,08feb2023,0,52,1
9c9ce5c3a02b295dee075e49bf6ac980@prksq.com,Low Fluency/Low Quality - PerkSouq,10feb2023,0,256,.57999998
9c9ce5c3a02b295dee075e49bf6ac980@prksq.com,Low Fluency/Low Quality - PerkSouq,07feb2023,1,18,.079999998
9ca0185c5de81ab151d12e865d0c5365@prksq.com,Low Fluency/High Quality - PerkSouq,07feb2023,1,23,.079999998
9ca589329e02010925feb4c9cb7c1cab@prksq.com,Low Fluency/Low Quality - PerkSouq,07feb2023,1,0,0
9ca589329e02010925feb4c9cb7c1cab@prksq.com,Low Fluency/Low Quality - PerkSouq,07feb2023,1,0,0
9cb2aec51193d7af41a117f05966067c@prksq.com,High Fluency/High Quality - PerkSouq,07feb2023,1,10,.079999998
9cb3044f344594d3871f708dda1ae18a@prksq.com,Low Fluency/High Quality - PerkSouq,07feb2023,1,4,.079999998
9cbc20cf9a4859b0874f3adaf9209387@prksq.com,High Fluency/Low Quality - PerkSouq,07feb2023,1,0,0
9cbc20cf9a4859b0874f3adaf9209387@prksq.com,High Fluency/Low Quality - PerkSouq,07feb2023,1,0,0
9cc05615946988be9bf7e55bc757d6f8@prksq.com,High Fluency/Low Quality - PerkSouq,07feb2023,0,0,.67000002
9cc05615946988be9bf7e55bc757d6f8@prksq.com,High Fluency/Low Quality - PerkSouq,07feb2023,0,5,.67000002
9cc87c9ba6144b04fa7518ec672dd32b@prksq.com,High Fluency/High Quality - PerkSouq,07feb2023,0,0,0
9cc87c9ba6144b04fa7518ec672dd32b@prksq.com,High Fluency/High Quality - PerkSouq,07feb2023,1,0,0
9ccb065b025e3547f9bf662e14db63a4@prksq.com,High Fluency/Low Quality - PerkSouq,07feb2023,1,32,.079999998
9ccf240ecb6d49f6576964d0fb246feb@prksq.com,Low Fluency/High Quality - PerkSouq,07feb2023,1,5,.079999998
9cd172e1573bf848d5bd50aed3eab91a@prksq.com,Low Fluency/Low Quality - PerkSouq,07feb2023,1,0,0
9cd1c2f97fdc1918b103cb1872067e16@prksq.com,High Fluency/High Quality - PerkSouq,08feb2023,0,84,.33000001
9cd1c2f97fdc1918b103cb1872067e16@prksq.com,High Fluency/High Quality - PerkSouq,07feb2023,1,21,.079999998
9cd5821cb818aaf53a0d370860dca978@prksq.com,High Fluency/High Quality - PerkSouq,07feb2023,1,10,.079999998
9ce884ed943a8a9b7cb341c749eb70e7@prksq.com,High Fluency/Low Quality - PerkSouq,10feb2023,0,0,.57999998
9ce884ed943a8a9b7cb341c749eb70e7@prksq.com,High Fluency/Low Quality - PerkSouq,07feb2023,1,19,.079999998
9cf3c7b7cb90e740aae0aaf5dfa41071@prksq.com,Low Fluency/Low Quality - PerkSouq,10feb2023,0,1,.17
9cf835e96b64fc0bec9a48c3afa428c1@prksq.com,High Fluency/Low Quality - PerkSouq,07feb2023,1,10,.079999998
9cf8e2b13f84e10b1daf707802a77f3a@prksq.com,Low Fluency/Low Quality - PerkSouq,07feb2023,1,21,.079999998
9cfe2273efc2065d2f27e253d35ca2be@prksq.com,Low Fluency/High Quality - PerkSouq,07feb2023,0,0,0
9cfe2273efc2065d2f27e253d35ca2be@prksq.com,Low Fluency/High Quality - PerkSouq,07feb2023,1,0,0
9cfe2273efc2065d2f27e253d35ca2be@prksq.com,Low Fluency/High Quality - PerkSouq,08feb2023,0,12,.079999998
9d004e399a1b57385251d6a13354bc15@prksq.com,Low Fluency/Low Quality - PerkSouq,07feb2023,1,10,.079999998
9d00d0363204adbedc45ffd0549ef837@prksq.com,Low Fluency/High Quality - PerkSouq,07feb2023,0,142,.25
9d1198d767d1e6eba425f95664c4a238@prksq.com,Low Fluency/High Quality - PerkSouq,07feb2023,1,21,.079999998
9d31ce248cdb8f3e0de90b8c69250c6a@prksq.com,High Fluency/Low Quality - PerkSouq,07feb2023,1,22,.079999998
9d33e6f6af44f9814499267e7e74f74b@prksq.com,Low Fluency/High Quality - PerkSouq,07feb2023,1,0,0
9d3dfabf80d56e71e55ab7f6b7ae127d@prksq.com,High Fluency/Low Quality - PerkSouq,12feb2023,0,307,.5
9d3dfabf80d56e71e55ab7f6b7ae127d@prksq.com,High Fluency/Low Quality - PerkSouq,07feb2023,1,5,.079999998
9d42a09bfda9449a1e18c3af2fcd1f32@prksq.com,High Fluency/Low Quality - PerkSouq,01feb2023,0,104,1
9d42a09bfda9449a1e18c3af2fcd1f32@prksq.com,High Fluency/Low Quality - PerkSouq,08feb2023,0,42,.079999998
9d46293e8366842fec98c984756d1071@prksq.com,Low Fluency/Low Quality - PerkSouq,08feb2023,0,78,.5
9d4959c1bfd049ec569509f6d138ad23@prksq.com,Low Fluency/High Quality - PerkSouq,07feb2023,1,13,.079999998
9d4963186e997064100eafbef461fb28@prksq.com,High Fluency/Low Quality - PerkSouq,07feb2023,1,0,0
9d4b401b258f36f678e97f8938e299be@prksq.com,Low Fluency/Low Quality - PerkSouq,07feb2023,1,22,.079999998
9d4d9c248e659cbac46e9a7b40e1c916@prksq.com,High Fluency/High Quality - PerkSouq,07feb2023,0,203,1
9d4e6a04a34141c9b74cc0240d6e4ca0@prksq.com,Low Fluency/Low Quality - PerkSouq,08feb2023,0,20,.25
9d4e6a04a34141c9b74cc0240d6e4ca0@prksq.com,Low Fluency/Low Quality - PerkSouq,07feb2023,1,0,0
9d56f70688258dee57e04d0b30aa38a7@prksq.com,High Fluency/Low Quality - PerkSouq,07feb2023,0,62,.079999998
9d70bf8886154fb1fc69840de96613ff@prksq.com,High Fluency/High Quality - PerkSouq,07feb2023,1,10,.079999998
9d771a50ccd238e4e6acde4c75d72ba6@prksq.com,Low Fluency/High Quality - PerkSouq,08feb2023,0,86,.25
9d7f3f0816896085732b9e1b6cd93086@prksq.com,Low Fluency/Low Quality - PerkSouq,09feb2023,0,40,.92000002
9d81c62b140b9daa5858519aae6bba7d@prksq.com,Low Fluency/Low Quality - PerkSouq,07feb2023,1,0,0
9d82f84daf68b8b3ff97821fef067a03@prksq.com,Low Fluency/Low Quality - PerkSouq,07feb2023,1,23,.079999998
9d8675e00beab34fa5fbd8256acf05c9@prksq.com,High Fluency/Low Quality - PerkSouq,07feb2023,1,0,0
9d87f8bc6f6524fe0c5c92c3d0fb5e2a@prksq.com,Low Fluency/Low Quality - PerkSouq,07feb2023,1,21,.079999998
9d8da9f12bfca4e96ca6075402c3f09b@prksq.com,Low Fluency/High Quality - PerkSouq,07feb2023,1,12,.079999998
9d913e57c9c7d2e452fa6cd458443368@prksq.com,High Fluency/High Quality - PerkSouq,07feb2023,1,10,.079999998
9d9f73698e272812bd4963976ac32d87@prksq.com,Low Fluency/High Quality - PerkSouq,07feb2023,1,21,.079999998
9da20346f23b77524602d1cab94a7544@prksq.com,Low Fluency/Low Quality - PerkSouq,07feb2023,1,21,.079999998
9da6f0d42ed0b29e8c120fb7bc37328e@prksq.com,High Fluency/Low Quality - PerkSouq,07feb2023,1,10,.079999998
9da7d2a9507d2e464a3165f05ec6c04f@prksq.com,High Fluency/High Quality - PerkSouq,07feb2023,0,130,.67000002
9da932ece26dfffcdaf3a6cbe6e0d168@prksq.com,High Fluency/Low Quality - PerkSouq,07feb2023,1,0,0
9da946d5369b710ca457a2b678a4f836@prksq.com,High Fluency/High Quality - PerkSouq,07feb2023,1,10,.079999998
9db1644db74162801335086ea50e4013@prksq.com,Low Fluency/High Quality - PerkSouq,07feb2023,0,94,1
9db2c0d33eff628409adca267cc3c221@prksq.com,Low Fluency/Low Quality - PerkSouq,07feb2023,0,32,.92000002
9db842d11c7e72360778204918a70d1a@prksq.com,Low Fluency/High Quality - PerkSouq,07feb2023,1,21,.079999998
9db842d11c7e72360778204918a70d1a@prksq.com,Low Fluency/High Quality - PerkSouq,07feb2023,0,113,.67000002
9db842d11c7e72360778204918a70d1a@prksq.com,Low Fluency/High Quality - PerkSouq,08feb2023,0,345,.75
9db9b17c6a4c48ca9a1099094775ed8b@prksq.com,Low Fluency/High Quality - PerkSouq,07feb2023,1,30,.079999998
9db9b17c6a4c48ca9a1099094775ed8b@prksq.com,Low Fluency/High Quality - PerkSouq,10feb2023,0,9,.82999998
9db9b17c6a4c48ca9a1099094775ed8b@prksq.com,Low Fluency/High Quality - PerkSouq,07feb2023,0,154,1
9dbd7fc1d56b8a71139bb8e459ff06c4@prksq.com,High Fluency/High Quality - PerkSouq,07feb2023,0,309,.75
9dc133c00a4be41e60c36dcd43b28c82@prksq.com,Low Fluency/High Quality - PerkSouq,07feb2023,1,0,0
9dc386b8a3fde0e94c8c70b10bb01b63@prksq.com,High Fluency/Low Quality - PerkSouq,07feb2023,1,10,.079999998
9dc6f6e42ffd7e74d92970ae8d39201d@prksq.com,High Fluency/High Quality - PerkSouq,10feb2023,0,0,.92000002
9dc6f6e42ffd7e74d92970ae8d39201d@prksq.com,High Fluency/High Quality - PerkSouq,07feb2023,1,0,0
9dc855497676784b7cf82075ffab6ae2@prksq.com,Low Fluency/Low Quality - PerkSouq,07feb2023,1,22,.079999998
9dce589486af306092003bc69150e54b@prksq.com,Low Fluency/Low Quality - PerkSouq,07feb2023,1,10,.079999998
9dd2fe362a65307da56d50f8bef6f67a@prksq.com,High Fluency/High Quality - PerkSouq,07feb2023,1,25,.079999998
9dd2fe362a65307da56d50f8bef6f67a@prksq.com,High Fluency/High Quality - PerkSouq,08feb2023,0,153,.5
9ddcd0e42c9f4ce56a436bcf45a01010@prksq.com,High Fluency/High Quality - PerkSouq,07feb2023,1,10,.079999998
9ddd8ba87c75e4cf7b4321b76d97127c@prksq.com,Low Fluency/Low Quality - PerkSouq,11feb2023,0,39,.33000001
9dde8c9bc22113f178fcf031077a3215@prksq.com,High Fluency/Low Quality - PerkSouq,07feb2023,1,33,.079999998
9de53e6ead8434387c44da56523aa599@prksq.com,Low Fluency/High Quality - PerkSouq,07feb2023,1,21,.079999998
9de7a586c4b0675159248bf3ba317dbd@prksq.com,High Fluency/Low Quality - PerkSouq,12feb2023,0,88,1
9deecba5eeb7a36dc28dd809e41abca0@prksq.com,High Fluency/Low Quality - PerkSouq,07feb2023,1,12,.079999998
9df385918452881d4bf6de6e0d0a7f50@prksq.com,High Fluency/High Quality - PerkSouq,07feb2023,1,32,.079999998
9df7285368ee6fc76587af97d38e78cf@prksq.com,High Fluency/Low Quality - PerkSouq,07feb2023,1,10,.079999998
9df746d4ca275f9f342575a05d10c9dc@prksq.com,Low Fluency/High Quality - PerkSouq,07feb2023,1,0,0
9df746d4ca275f9f342575a05d10c9dc@prksq.com,Low Fluency/High Quality - PerkSouq,07feb2023,1,0,0
9df7a32089e6d058b00ec7807f4997ba@prksq.com,Low Fluency/Low Quality - PerkSouq,07feb2023,1,0,0
9df96681861137e80f5c22db0adaa994@prksq.com,Low Fluency/High Quality - PerkSouq,09feb2023,0,73,.92000002
9dfcb35f57d551de2857000fa4bca7f7@prksq.com,High Fluency/Low Quality - PerkSouq,07feb2023,1,10,.079999998
9e0179f00fd103c865c14edb5f8e67b3@prksq.com,Low Fluency/High Quality - PerkSouq,09feb2023,0,35,.82999998
9e0179f00fd103c865c14edb5f8e67b3@prksq.com,Low Fluency/High Quality - PerkSouq,07feb2023,1,10,.079999998
9e0a821fa147aedce8aada2a6c80fca2@prksq.com,High Fluency/Low Quality - PerkSouq,10feb2023,0,65,.82999998
9e0a821fa147aedce8aada2a6c80fca2@prksq.com,High Fluency/Low Quality - PerkSouq,07feb2023,1,10,.079999998
9e0cb37f836ff5e7820e3e00094861bf@prksq.com,Low Fluency/High Quality - PerkSouq,07feb2023,1,0,0
9e1114ff9af582909158080821010d54@prksq.com,Low Fluency/High Quality - PerkSouq,07feb2023,1,0,0
9e16c2de6f188ae6abf60bb84be8e6e8@prksq.com,High Fluency/High Quality - PerkSouq,07feb2023,1,25,.079999998
9e263a75e86a97713ad0a479f06231e2@prksq.com,High Fluency/Low Quality - PerkSouq,12feb2023,0,75,1
9e263a75e86a97713ad0a479f06231e2@prksq.com,High Fluency/Low Quality - PerkSouq,07feb2023,1,0,0
9e26aed2ac2e81002c9f720e39662cf0@prksq.com,Low Fluency/High Quality - PerkSouq,10feb2023,0,75,.92000002
9e4265a86b79f88aacf901d0c325dd5c@prksq.com,Low Fluency/Low Quality - PerkSouq,07feb2023,1,0,0
9e4265a86b79f88aacf901d0c325dd5c@prksq.com,Low Fluency/Low Quality - PerkSouq,07feb2023,0,143,.92000002
9e4265a86b79f88aacf901d0c325dd5c@prksq.com,Low Fluency/Low Quality - PerkSouq,07feb2023,1,0,0
9e44e914bae6e1f15d86da4028581329@prksq.com,High Fluency/Low Quality - PerkSouq,09feb2023,0,385,1
9e44e914bae6e1f15d86da4028581329@prksq.com,High Fluency/Low Quality - PerkSouq,07feb2023,0,57,.41999999
9e4632b6a4d9fac48b62484645f15322@prksq.com,Low Fluency/High Quality - PerkSouq,07feb2023,1,0,0
9e4632b6a4d9fac48b62484645f15322@prksq.com,Low Fluency/High Quality - PerkSouq,07feb2023,1,0,0
9e50ae6bb5f95b007615e4d6ddba0028@prksq.com,High Fluency/Low Quality - PerkSouq,07feb2023,1,10,.079999998
9e51890a6cd24a3b308000ddec3dc9dd@prksq.com,Low Fluency/Low Quality - PerkSouq,08feb2023,0,0,.079999998
9e5d2fcd0f87920db080c00d0c75fc52@prksq.com,Low Fluency/High Quality - PerkSouq,07feb2023,1,24,.079999998
9e603e40a874a0ba0f819f898cc98568@prksq.com,High Fluency/Low Quality - PerkSouq,09feb2023,0,145,.92000002
9e67a544b2efbf2f78ee0d9e2233e062@prksq.com,High Fluency/High Quality - PerkSouq,08feb2023,0,327,1
9e67a544b2efbf2f78ee0d9e2233e062@prksq.com,High Fluency/High Quality - PerkSouq,07feb2023,0,47,.75
9e6b10f116774bbddf693aa40e9827ee@prksq.com,Low Fluency/Low Quality - PerkSouq,07feb2023,1,21,.079999998
9e6ed530d99ea0525df60329886d64dd@prksq.com,Low Fluency/Low Quality - PerkSouq,07feb2023,1,18,.079999998
9e7655f00ffac82a18e8b2b844e29605@prksq.com,Low Fluency/Low Quality - PerkSouq,07feb2023,0,13,.079999998
9e7655f00ffac82a18e8b2b844e29605@prksq.com,Low Fluency/Low Quality - PerkSouq,07feb2023,1,21,.079999998
9e7c26592acd08dd6ff59cb8a270a8b2@prksq.com,High Fluency/High Quality - PerkSouq,07feb2023,1,0,0
9e85dc7d97180970ff5cbeffeb9147f8@prksq.com,Low Fluency/High Quality - PerkSouq,07feb2023,1,0,0
9e8ad131111e8a34bd2ffd427894c552@prksq.com,Low Fluency/High Quality - PerkSouq,07feb2023,0,100,.33000001
9e9005af2096f6075852faa3c26810b8@prksq.com,High Fluency/High Quality - PerkSouq,08feb2023,0,129,.82999998
9e92a90429ecfb92ea336515a6669010@prksq.com,High Fluency/Low Quality - PerkSouq,08feb2023,0,103,.75
9e92a90429ecfb92ea336515a6669010@prksq.com,High Fluency/Low Quality - PerkSouq,10feb2023,0,24,1
9e9643d53cdd37a610c68069ee2fd564@prksq.com,Low Fluency/Low Quality - PerkSouq,08feb2023,0,3,.25
9e96c60242cda4d88f1ced8caf0cc350@prksq.com,Low Fluency/Low Quality - PerkSouq,09feb2023,0,3,.5
9e96c60242cda4d88f1ced8caf0cc350@prksq.com,Low Fluency/Low Quality - PerkSouq,09feb2023,0,101,.75
9e96c60242cda4d88f1ced8caf0cc350@prksq.com,Low Fluency/Low Quality - PerkSouq,07feb2023,1,21,.079999998
9e9cbe99601600643618d3ee5a43eb8c@prksq.com,High Fluency/Low Quality - PerkSouq,07feb2023,1,0,0
9e9ed60ffd81f978da4e0dbb486e38be@prksq.com,Low Fluency/Low Quality - PerkSouq,10feb2023,0,30,.5
9ea09ca281ca0a76c8911eb2936fb62c@prksq.com,High Fluency/Low Quality - PerkSouq,07feb2023,1,0,0
9eb56790e954d3249117cbc6be270447@prksq.com,Low Fluency/High Quality - PerkSouq,07feb2023,1,0,0
9eb8e62f2ba019f56c13308adf4f214c@prksq.com,High Fluency/High Quality - PerkSouq,10feb2023,0,391,.41999999
9eb95c4b78f3f029cf9953f80c9d8021@prksq.com,Low Fluency/Low Quality - PerkSouq,08feb2023,0,38,1
